"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match"
"Ukn Bullet X-5","Br6 Bullet 1-6",0.2089552634762,193,1.82504395030496,2.0128850313802,112.5,175,5,10,4,6.84694420963859,3,"data-35/unkn77.RData",78,30,18,FALSE
"Ukn Bullet X-5","Br9 Bullet 1-1",0.287589911846155,268,2.37911686113886,2.35223348810823,150,175,2,20,12,3.37390027590103,1,"data-35/unkn77.RData",109,49,18,FALSE
"Ukn Bullet X-5","Br9 Bullet 2-5",0.312043950087075,341,1.51100314981384,1.92463912970079,100,175,4,17,6,4.32387961994509,1,"data-35/unkn77.RData",119,52,18,FALSE
"Ukn Bullet X-5","Br3 Bullet 1-4",0.322597306170305,377,6.90041596188413,3.30672183004038,187.5,175,2,14,9,1.80771137962272,2,"data-35/unkn77.RData",40,16,18,FALSE
"Ukn Bullet X-5","Br3 Bullet 2-2",0.724410383619588,201,0.362512326490944,1.53887565747966,162.5,175,18,8,4,10.6444154867968,6,"data-35/unkn77.RData",44,18,18,TRUE
"Ukn Bullet X-5","Br6 Bullet 1-1",0.149739183492838,326,5.71244089723394,2.96688704652763,112.5,175,1,21,18,0.825582275009019,1,"data-35/unkn77.RData",73,25,18,FALSE
"Ukn Bullet X-5","Br6 Bullet 2-3",0.220198552029156,382,2.23537079910948,2.18676043216854,175,175,3,15,6,3.5573310668461,1,"data-35/unkn77.RData",81,30,18,FALSE
"Ukn Bullet X-5","Br10 Bullet 1-2",0.188821681362527,7,1.49130920538212,1.79786929381345,175,175,4,15,6,2.71832380347022,1,"data-35/unkn77.RData",14,56,18,FALSE
"Ukn Bullet X-5","Br8 Bullet 2-5",0.155764620929262,220,4.28162423959149,2.86765860468717,125,175,3,11,7,6.11834741398012,2,"data-35/unkn77.RData",107,47,18,FALSE
"Ukn Bullet X-5","Br4 Bullet 2-6",0.162781040343157,398,2.30344214735109,2.02790567520575,112.5,175,4,11,6,2.96279120834513,2,"data-35/unkn77.RData",60,40,18,FALSE
"Ukn Bullet X-5","Br1 Bullet 2-6",0.302807406102686,134,0.89301634068738,1.62894997826559,100,175,3,20,8,2.15832264767326,1,"data-35/unkn77.RData",12,4,18,FALSE
"Ukn Bullet X-5","Br6 Bullet 1-2",0.343790928573554,181,1.3033025070026,1.93460005490219,137.5,175,7,16,5,6.37431638263716,4,"data-35/unkn77.RData",74,26,18,FALSE
"Ukn Bullet X-5","Br6 Bullet 2-2",0.26716318636416,138,1.68149776602975,2.12493184732509,175,175,3,18,10,2.17849122706715,1,"data-35/unkn77.RData",80,29,18,FALSE
"Ukn Bullet X-5","Br3 Bullet 2-1",0.230991680819868,269,2.53296917038699,2.25829954812731,162.5,175,2,19,11,2.52988192078142,1,"data-35/unkn77.RData",43,17,18,FALSE
"Ukn Bullet X-5","Br9 Bullet 2-1",0.321848203948382,58,1.65993036890277,2.29896040780515,162.5,175,3,19,8,3.30096632705356,1,"data-35/unkn77.RData",115,54,18,FALSE
"Ukn Bullet X-5","Br10 Bullet 1-5",0.112223561993377,1,4.36591239738761,2.57288130606752,100,175,1,14,8,1.57399205326589,1,"data-35/unkn77.RData",17,59,18,FALSE
"Ukn Bullet X-5","Br9 Bullet 1-4",0.336636178019395,168,1.50257774156946,1.96469137350927,150,175,7,9,4,6.04020221127238,5,"data-35/unkn77.RData",112,52,18,FALSE
"Ukn Bullet X-5","Br2 Bullet 2-5",0.315882953033916,140,0.930816607394249,1.70113019185694,137.5,175,5,9,4,3.66249503908683,3,"data-35/unkn77.RData",35,10,18,FALSE
"Ukn Bullet X-5","Br3 Bullet 2-4",0.230312388421213,295,3.13965030232421,2.4220853663486,125,175,3,16,8,7.16789169526602,2,"data-35/unkn77.RData",46,14,18,FALSE
"Ukn Bullet X-5","Br9 Bullet 1-3",0.257088613401421,85,1.70685434527591,1.94461718907878,112.5,175,4,19,14,4.41619902442814,4,"data-35/unkn77.RData",111,51,18,FALSE
"Ukn Bullet X-5","Br4 Bullet 1-6",0.244360142470913,132,2.67280742034918,2.35307056325843,100,175,6,10,5,5.33728791558359,3,"data-35/unkn77.RData",54,42,18,FALSE
"Ukn Bullet X-5","Br7 Bullet 1-1",0.455834341165648,229,2.03839133804913,2.24848485763073,137.5,175,4,11,8,4.35162610879623,3,"data-35/unkn77.RData",85,31,18,FALSE
"Ukn Bullet X-5","Br8 Bullet 2-1",0.380827876622537,309,5.53995754452336,3.12538156392587,100,175,4,16,8,4.60256674860376,2,"data-35/unkn77.RData",103,43,18,FALSE
"Ukn Bullet X-5","Br10 Bullet 2-4",0.210762452194268,366,1.75156892947571,1.96592393113287,112.5,175,3,14,8,1.61217043769875,3,"data-35/unkn77.RData",22,56,18,FALSE
"Ukn Bullet X-6","Br5 Bullet 2-4",0.342141185467437,328,4.2745714042262,3.31637869218651,100,150,6,13,5,13.4317811644573,3,"data-35/unkn78.RData",70,20,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 2-2",0.188343126400192,233,5.27177678642122,3.44908841380031,100,150,4,11,5,6.85518967432928,3,"data-35/unkn78.RData",32,7,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 2-4",0.270264757622579,36,3.4258077480021,2.97684327399945,125,150,1,11,6,2.67669022347523,1,"data-35/unkn78.RData",46,14,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 2-5",0.289870155849645,350,2.38733421865039,2.47939703735164,100,150,5,12,6,7.16556803948675,4,"data-35/unkn78.RData",119,52,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 1-6",0.192933479727475,340,2.89901289162555,2.56764293903105,112.5,150,5,13,5,5.50254651876172,2,"data-35/unkn78.RData",78,30,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 2-6",0.365463081575804,119,1.91452262153089,2.55297394909065,125,150,7,14,10,4.77174362732879,4,"data-35/unkn78.RData",24,58,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 1-2",0.244319924117585,389,2.22504897401404,2.3526272014643,175,150,2,18,11,0.12312735811058,1,"data-35/unkn78.RData",14,56,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 2-5",0.231838263374969,90,2.08995940795152,2.44066482438414,112.5,150,5,12,5,5.15839722840036,3,"data-35/unkn78.RData",71,21,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 1-3",0.549505912167952,331,5.66245646164994,3.89386497027562,150,150,0,13,13,0,0,"data-35/unkn78.RData",75,27,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 2-2",0.348204117412356,280,4.39597900773075,3.36214246368484,187.5,150,2,13,6,5.94884193462219,1,"data-35/unkn78.RData",104,44,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 1-5",0.209272839855058,164,2.4956819952977,2.56088842585028,125,150,3,9,6,3.62847672807556,2,"data-35/unkn78.RData",77,29,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 1-3",0.238868933980736,209,2.88681840713446,2.85282850165171,187.5,150,7,11,6,6.54383882633665,4,"data-35/unkn78.RData",87,33,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 2-3",0.279009522962034,28,2.31803552663704,3.00931686525206,150,150,6,14,6,4.57506041265074,4,"data-35/unkn78.RData",93,32,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 2-1",0.338290730099937,44,2.07439350535522,2.4768949167987,162.5,150,0,14,14,0,0,"data-35/unkn78.RData",55,41,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 1-1",0.229560155425854,359,5.83818187527204,3.52164495417848,112.5,150,1,15,9,0.581764284917128,1,"data-35/unkn78.RData",73,25,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 1-5",0.528932680387118,238,2.0054327561425,2.84409172699407,125,150,2,14,7,7.90697880962579,1,"data-35/unkn78.RData",65,23,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 2-4",0.328781157925198,283,3.32769326979022,2.918508175995,200,150,3,11,4,4.23745921698485,1,"data-35/unkn78.RData",82,25,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 2-3",0.273301235774959,341,4.49590591429757,3.12632955477851,112.5,150,7,12,6,6.70327316458059,3,"data-35/unkn78.RData",69,19,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 2-1",0.172378569290125,276,3.42411053260755,2.853718315456,162.5,150,4,11,3,3.01105093198986,1,"data-35/unkn78.RData",115,54,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 1-5",0.231488102734243,252,2.35344300753295,2.50278110610068,112.5,150,1,15,11,0.939342170479918,1,"data-35/unkn78.RData",101,47,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 1-4",0.230681613050787,305,3.8794359509567,3.02020361454844,187.5,150,4,14,6,6.73133718397174,2,"data-35/unkn78.RData",100,46,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 2-2",0.175075772139064,190,2.55171698015845,2.47159433043253,200,150,6,11,6,5.83609314459419,4,"data-35/unkn78.RData",20,60,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 2-3",0.261796547210785,297,1.766702896351,2.0526406850267,112.5,150,4,13,5,3.08708067991337,2,"data-35/unkn78.RData",21,55,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 2-6",0.262897536517106,161,1.56724145504808,1.93178028396087,175,150,5,12,4,4.11943579558305,2,"data-35/unkn78.RData",120,53,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 1-5",0.43955925651839,307,1.81648596380314,2.47283036242578,112.5,150,4,12,8,5.31995086222366,4,"data-35/unkn78.RData",89,35,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 1-5",0.297570937332147,277,2.73910319573164,2.71895480571308,100,150,4,12,5,5.12689617966694,2,"data-35/unkn78.RData",5,5,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 1-5",0.331976319460315,155,1.49072102954114,1.95099859673474,212.5,150,4,11,9,4.6908028404872,3,"data-35/unkn78.RData",113,53,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 1-4",0.191424736005466,149,2.26405317151757,2.36322197015629,212.5,150,6,8,4,4.52795370379465,2,"data-35/unkn78.RData",76,28,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 2-3",0.221299467054639,127,3.32656292549825,2.9190556000684,150,150,6,8,5,10.4352238574885,2,"data-35/unkn78.RData",57,37,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 2-6",0.181177019633305,401,3.09379166295457,2.5826635828566,112.5,150,4,9,4,4.31672571352319,1,"data-35/unkn78.RData",60,40,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 1-2",0.410324038531119,372,1.99978796754705,2.48935796255304,137.5,150,3,21,9,3.14166598045663,2,"data-35/unkn78.RData",74,26,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 2-1",0.203974817362225,364,3.28526174297413,2.81305745577817,162.5,150,2,15,10,4.28566278396005,2,"data-35/unkn78.RData",43,17,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 1-4",0.263592563735631,215,2.49796872207602,3.15388528427432,100,150,2,18,11,0.406466553638111,1,"data-35/unkn78.RData",16,58,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 2-5",0.20110685163778,266,5.87520975144201,3.42241651233802,125,150,2,15,6,1.74339357631254,1,"data-35/unkn78.RData",107,47,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 2-1",0.511424412550371,98,2.45009375998183,3.08124220660753,137.5,150,6,9,6,8.32525525875253,2,"data-35/unkn78.RData",79,28,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 1-1",0.289565453883426,134,2.84547491666129,2.90699139575908,150,150,6,15,4,6.40690091471161,2,"data-35/unkn78.RData",109,49,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 1-3",0.377437178722935,256,1.74722146909788,2.34108889832071,100,150,0,17,17,0,0,"data-35/unkn78.RData",51,39,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 2-2",0.29953125531365,277,2.72042671876629,2.67968975497594,175,150,5,12,6,6.5564011486182,4,"data-35/unkn78.RData",80,29,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 2-4",0.355011885627073,23,3.37893155450367,3.08392645182227,237.5,150,1,16,12,0.0850832076063365,1,"data-35/unkn78.RData",118,51,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 2-3",0.320132484449603,235,2.22801890602409,2.48868432759968,125,150,8,13,5,6.19416990700226,4,"data-35/unkn78.RData",33,8,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 2-3",0.304738733952351,214,2.57309291298513,2.74151833981939,175,150,3,9,6,3.16397805182581,1,"data-35/unkn78.RData",81,30,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 2-5",0.34289895495897,191,2.40695102971317,2.65319746856942,125,150,6,7,3,6.72641883561653,2,"data-35/unkn78.RData",11,3,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 1-1",0.245647792096312,67,2.99799773397037,2.8488659080677,112.5,150,2,16,7,0.460327749051309,1,"data-35/unkn78.RData",49,37,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 2-1",0.220005616257804,322,1.67236706007392,1.86761737789428,137.5,150,6,12,10,4.09994581518003,6,"data-35/unkn78.RData",67,23,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 1-1",0.364900786052901,5,1.82561996265836,2.48619648408479,125,150,4,15,5,4.47539637760006,2,"data-35/unkn78.RData",25,7,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 2-5",0.274980044482289,293,2.06610951157067,2.25588809950779,137.5,150,9,13,7,8.657620244103,4,"data-35/unkn78.RData",35,10,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 1-6",0.17578761468265,200,3.0113738207996,2.76256067186361,187.5,150,7,11,5,6.84537810763698,5,"data-35/unkn78.RData",18,60,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 2-3",0.407115362969126,291,2.86161046643591,2.91475996967733,175,150,4,15,7,4.75570646518261,3,"data-35/unkn78.RData",105,45,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 2-6",0.485498467588916,149,1.68823304095802,2.59328163704262,150,150,1,17,14,2.57016985390459,1,"data-35/unkn78.RData",72,22,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 2-4",0.262793168454793,177,3.39758386439803,2.98560891471666,125,150,4,13,6,5.07163187528085,2,"data-35/unkn78.RData",106,46,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 2-2",0.35991277997016,318,3.55673762019938,3.05719730908738,162.5,150,4,15,8,7.96055800962388,3,"data-35/unkn78.RData",8,6,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 1-2",0.365006685795637,306,6.73911950193103,3.86515315483114,100,150,1,13,10,3.46375481263797,1,"data-35/unkn78.RData",98,44,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 2-4",0.228063003713871,401,2.61980094508748,2.52068183878372,112.5,150,1,14,12,1.84579185796805,1,"data-35/unkn78.RData",22,56,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 1-6",0.276852526450535,244,3.53819740760884,2.90782847090928,100,150,3,12,8,6.64956858027,2,"data-35/unkn78.RData",54,42,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 2-3",0.29649978606052,201,4.54523178293269,3.47008039267651,175,150,0,13,13,0,0,"data-35/unkn78.RData",117,50,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 1-3",0.496781052538139,299,1.41170964039632,2.30071340102627,137.5,150,3,12,7,4.43271137646402,2,"data-35/unkn78.RData",99,45,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 1-3",0.506284648713819,113,2.33264754000258,2.95590980646063,137.5,150,2,14,6,3.77093242292559,1,"data-35/unkn78.RData",39,15,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 1-2",0.109833630848095,401,7.19946609837334,3.65288415831253,100,150,4,16,9,4.40846276697243,4,"data-35/unkn78.RData",110,50,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 1-3",0.369739639812066,300,8.77444118047774,4.29844739276518,100,150,0,15,15,0,0,"data-35/unkn78.RData",15,57,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 1-6",0.369263896929642,104,2.79287919006141,2.8975312617375,112.5,150,5,15,12,9.12911701824652,4,"data-35/unkn78.RData",30,12,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 2-1",0.319533076517647,74,2.20784632977631,2.59612521177673,100,150,4,13,5,5.13381426955428,3,"data-35/unkn78.RData",7,5,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 1-6",0.161881071862605,265,3.43693982671136,2.81155661687408,112.5,150,5,12,5,4.92562281735094,2,"data-35/unkn78.RData",114,54,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 1-1",0.381071586198162,155,1.8046107704417,2.47719480148877,100,150,5,10,5,6.22471510623352,2,"data-35/unkn78.RData",1,1,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 1-4",0.313406964431434,156,2.14635937350005,2.51944928116012,150,150,3,11,7,1.80837336580906,2,"data-35/unkn78.RData",112,52,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 2-1",0.332585818006757,174,1.84223882375435,2.31377546412429,150,150,8,8,6,8.84097380533483,6,"data-35/unkn78.RData",19,59,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 1-2",0.215806645887473,48,2.97109987785968,2.7065082880187,125,150,4,10,4,7.03590618129834,3,"data-35/unkn78.RData",38,14,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 2-1",0.241478626465263,124,1.61332910942594,1.93032506091945,137.5,150,3,12,9,3.01238253674735,2,"data-35/unkn78.RData",91,36,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 1-6",0.240086664820587,139,1.58793355739238,1.89773016021677,100,150,4,16,11,3.66254879912197,2,"data-35/unkn78.RData",90,36,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 2-5",0.488213519830396,348,1.71427730099034,2.48924587104503,137.5,150,3,16,7,5.26796911522368,1,"data-35/unkn78.RData",83,26,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 1-2",0.195733268408295,62,1.45534206351096,1.67725031977351,125,150,4,14,10,2.90462283080338,4,"data-35/unkn78.RData",50,38,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 2-6",0.317218207733566,35,1.57613851442729,2.17246622815684,100,150,4,14,10,3.21847939689991,3,"data-35/unkn78.RData",96,35,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 1-1",0.628993351014618,200,0.952335686418161,2.19817533363323,162.5,150,13,5,3,11.9862425045374,6,"data-35/unkn78.RData",37,13,13,TRUE
"Ukn Bullet X-6","Br5 Bullet 1-4",0.488192311564695,207,3.0932508273412,3.26810322930466,125,150,5,11,8,3.41951571352064,4,"data-35/unkn78.RData",64,22,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 1-4",0.142918276169728,304,2.36540201048547,2.27687710281704,137.5,150,3,19,17,3.32307625519309,3,"data-35/unkn78.RData",4,4,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 1-3",0.395896697996872,194,2.36471426038549,2.73742292025397,100,150,8,6,3,8.67411527282156,6,"data-35/unkn78.RData",3,3,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 2-5",0.422012472719075,103,5.55394343782464,3.66060895633689,100,150,5,17,9,7.24162243749552,3,"data-35/unkn78.RData",47,15,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 1-5",0.342406126064672,164,3.81949894796876,3.12763921371837,100,150,1,13,8,0.987797716731095,1,"data-35/unkn78.RData",17,59,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 1-4",0.200799939662348,60,3.31235198620406,2.82671720941881,125,150,3,11,4,5.74411172418702,1,"data-35/unkn78.RData",88,34,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 1-2",0.377940603053957,23,2.07000601138529,2.60597730669177,150,150,5,11,4,4.0115260436016,4,"data-35/unkn78.RData",86,32,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 2-6",0.280999243264767,167,2.6952329690654,2.81715744407128,137.5,150,5,12,6,4.63073102194248,3,"data-35/unkn78.RData",36,11,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 1-6",0.335867310894639,293,2.01999580829182,2.41351924461108,137.5,150,2,14,6,0.692749659397889,1,"data-35/unkn78.RData",66,24,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 1-4",0.272872685053321,124,2.086381453392,2.33522135657767,100,150,4,10,5,4.80517775432762,3,"data-35/unkn78.RData",52,40,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 1-2",0.389597844934848,152,2.00333146375035,2.590062835029,137.5,150,7,12,4,10.6185076476596,3,"data-35/unkn78.RData",62,20,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 2-4",0.325007149974261,210,2.19061331091362,2.56501764207379,100,150,1,12,8,0.499626175710196,1,"data-35/unkn78.RData",94,33,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 2-2",0.292346388094762,132,3.47213482928469,2.99258230828416,162.5,150,7,9,5,7.87056498020534,4,"data-35/unkn78.RData",116,49,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 2-5",0.402706070162991,255,1.56891730436054,2.21589432715999,112.5,150,2,12,11,4.13844830369454,2,"data-35/unkn78.RData",59,39,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 1-1",0.320806519254185,217,1.67961275493584,2.12258639139778,137.5,150,5,9,5,4.76589797040122,3,"data-35/unkn78.RData",61,19,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 1-4",0.501037451959901,395,6.06247224603319,3.86147973769123,187.5,150,2,12,5,3.75440244568107,1,"data-35/unkn78.RData",40,16,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 1-2",0.250428218682477,65,1.57005562950958,2.03987122324907,100,150,6,14,4,6.867679362069,2,"data-35/unkn78.RData",2,2,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 2-1",0.564526880483948,401,4.44768683092653,3.68013947157672,100,150,0,19,19,0,0,"data-35/unkn78.RData",103,43,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 2-6",0.264394228205764,324,4.72947576796961,3.23739462867608,100,150,6,11,4,5.224911139652,5,"data-35/unkn78.RData",108,48,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 1-1",0.391983570487978,175,2.03637455459535,2.59249256709326,150,150,4,11,7,5.61573643956961,3,"data-35/unkn78.RData",97,43,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 1-3",0.224749787595808,91,2.32093306557665,2.53876825153961,100,150,3,11,7,2.44931184073848,2,"data-35/unkn78.RData",63,21,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 2-4",0.404949723530815,152,1.66904914196852,2.37722932373205,175,150,4,8,3,3.12740847184565,2,"data-35/unkn78.RData",34,9,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 2-2",0.25727513135908,385,1.96563788751693,2.09363356513051,162.5,150,4,12,8,4.21386659895044,3,"data-35/unkn78.RData",44,18,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 2-6",0.142615235820352,300,2.26796862878774,2.18370788591644,100,150,4,20,19,3.62756385750554,4,"data-35/unkn78.RData",12,4,13,FALSE
"Ukn Bullet X-6","Br6 Bullet 2-6",0.320543488818677,371,2.04360181170911,2.37268019526373,125,150,3,12,6,4.91835773161333,2,"data-35/unkn78.RData",84,27,13,FALSE
"Ukn Bullet X-6","Br8 Bullet 1-6",0.409819156577693,318,1.34535432564919,2.16593045997521,112.5,150,7,12,6,5.38237143767855,4,"data-35/unkn78.RData",102,48,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 2-6",0.331803725094209,4,3.88285077291352,3.58937082742997,100,150,2,11,10,5.15328119210887,2,"data-35/unkn78.RData",48,16,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 1-3",0.361948081519228,51,1.74166016027815,2.37935362917407,137.5,150,3,13,5,2.53149795200237,2,"data-35/unkn78.RData",27,9,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 1-4",0.332550255976584,308,3.90007637947527,3.03605613766766,175,150,7,11,3,7.20099097893044,3,"data-35/unkn78.RData",28,10,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 2-5",0.195722974408558,116,4.15236826680361,3.47333348717084,137.5,150,5,12,9,6.86460368462793,4,"data-35/unkn78.RData",95,34,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 2-3",0.639763458141416,201,0.962631831935267,2.27042990831405,162.5,150,13,7,4,12.4880748256909,7,"data-35/unkn78.RData",45,13,13,TRUE
"Ukn Bullet X-6","Br3 Bullet 1-5",0.162357159704652,191,3.02704508824299,2.70756436538306,125,150,4,11,4,5.44253075839092,2,"data-35/unkn78.RData",41,17,13,FALSE
"Ukn Bullet X-6","Br9 Bullet 1-3",0.412382097600464,204,1.84312726059337,2.49937509672964,112.5,150,8,11,3,9.3084980024691,3,"data-35/unkn78.RData",111,51,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 1-6",0.405394041629038,1,2.79010779262987,3.37442711529314,100,150,1,15,14,1.9074100478743,1,"data-35/unkn78.RData",6,6,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 2-4",0.213478231086664,318,2.88525663475338,2.63385543902054,125,150,3,14,8,2.39547794324864,2,"data-35/unkn78.RData",10,2,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 2-2",0.264307663403036,27,2.33829588152698,2.80704467705675,175,150,0,17,17,0,0,"data-35/unkn78.RData",92,31,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 2-4",0.143834848859028,74,1.41262278061342,2.40803088618789,150,150,0,16,16,0,0,"data-35/unkn78.RData",58,38,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 2-1",0.35791467945706,203,2.02313644060819,2.51102989190174,112.5,150,1,11,6,1.8223733393408,1,"data-35/unkn78.RData",31,12,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 1-2",0.331518380835917,209,2.42697692186923,2.6663745562285,162.5,150,7,9,4,5.32887695302186,4,"data-35/unkn78.RData",26,8,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 2-5",0.451499869137129,313,2.85678292206707,2.90801139094277,100,150,1,14,9,1.90951409909472,1,"data-35/unkn78.RData",23,57,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 1-5",0.403706491545286,395,2.18285288999604,2.53079287800245,100,150,1,15,9,1.82814534049413,1,"data-35/unkn78.RData",53,41,13,FALSE
"Ukn Bullet X-6","Br7 Bullet 1-1",0.316408806705142,396,3.06730740331734,2.80324276528159,137.5,150,1,15,9,2.87732002136998,1,"data-35/unkn78.RData",85,31,13,FALSE
"Ukn Bullet X-6","Br4 Bullet 2-2",0.355638078414926,319,5.10510249392812,3.76218774752327,112.5,150,7,9,4,11.2916559243156,4,"data-35/unkn78.RData",56,42,13,FALSE
"Ukn Bullet X-6","Br3 Bullet 1-6",0.229806609293009,387,1.82353112110014,1.95244321572657,125,150,4,14,10,2.5268106067063,2,"data-35/unkn78.RData",42,18,13,FALSE
"Ukn Bullet X-6","Br2 Bullet 1-5",0.367768513784045,159,2.21805697108893,2.58863825587331,100,150,6,14,9,5.21551362938993,4,"data-35/unkn78.RData",29,11,13,FALSE
"Ukn Bullet X-6","Br5 Bullet 2-2",0.300669877453214,296,2.35492308531619,2.53954856141504,125,150,4,12,6,2.76193054841985,2,"data-35/unkn78.RData",68,24,13,FALSE
"Ukn Bullet X-6","Br1 Bullet 2-3",0.170734231242951,237,7.98949897817239,4.19596914368623,100,150,3,13,8,12.1685168755688,1,"data-35/unkn78.RData",9,1,13,FALSE
"Ukn Bullet X-6","Br10 Bullet 1-1",0.27151990805439,401,1.65764943088873,2.07295168172474,212.5,150,5,11,5,3.81578514901446,3,"data-35/unkn78.RData",13,55,13,FALSE
