"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match","pred","bullet","forest","span","crosscutdist"
"Ukn Bullet B-1","Br7 Bullet 2-1",0.460577706082789,37,0.439671610309846,1.178080989026,150,125,3,14,7,2.46809583059533,1,"data-35-25/unkn1.RData",91,36,38,FALSE,0.00452147701582517,"Ukn Bullet B",0.0178571428571429,35,25
"Ukn Bullet B-1","Br7 Bullet 2-5",0.227399228849198,136,4.17699468436287,2.87386999452667,125,125,0,16,16,0,0,"data-35-25/unkn1.RData",95,34,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br1 Bullet 2-2",0.171534797276117,116,3.54585421069294,2.30659651964892,175,125,6,14,5,8.18415606858253,3,"data-35-25/unkn1.RData",8,6,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br8 Bullet 2-5",0.309969268831471,243,4.3090043727555,2.63116019059062,125,125,3,11,6,3.28506941170278,2,"data-35-25/unkn1.RData",107,47,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br2 Bullet 1-4",0.296355063328079,247,2.8428929865099,2.43457755902605,200,125,1,13,11,1.4812171461996,1,"data-35-25/unkn1.RData",28,10,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br10 Bullet 2-3",0.164943503550547,64,0.705201020120064,1.20276208443357,125,125,2,18,11,2.08877857863264,1,"data-35-25/unkn1.RData",21,55,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br9 Bullet 1-2",0.407378869206029,183,8.41347366742513,3.50317414622143,175,125,2,9,4,8.36904559657653,1,"data-35-25/unkn1.RData",110,50,38,FALSE,0.00452147701582517,"Ukn Bullet B",0.032520325203252,35,25
"Ukn Bullet B-1","Br6 Bullet 1-4",0.163349835456819,270,1.25044840067579,1.52558864850544,225,125,3,19,12,2.65907424240734,3,"data-35-25/unkn1.RData",76,28,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br8 Bullet 1-6",0.28397808826288,222,0.909999114655089,1.42465020952109,125,125,2,14,13,2.24509176876195,1,"data-35-25/unkn1.RData",102,48,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br8 Bullet 1-5",0.258742424952795,283,1.11373275387629,1.55718573090436,100,125,4,13,6,4.16798598426538,2,"data-35-25/unkn1.RData",101,47,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br7 Bullet 2-2",0.329174365378278,374,1.62812530529573,1.76310479724733,200,125,5,12,6,5.11026317539952,3,"data-35-25/unkn1.RData",92,31,38,FALSE,0.00452147701582517,"Ukn Bullet B",0.00917431192660551,35,25
"Ukn Bullet B-1","Br9 Bullet 2-3",0.235284831458201,165,3.58593876009898,2.67882407092911,175,125,1,15,13,5.14920870813601,1,"data-35-25/unkn1.RData",117,50,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
