"bulletland","x","sd","ccf","bullet","land","meantree","meanforest","maxtree","maxforest","foundmatch"
"Ukn Bullet E-3",250,1.43479532297851,0.981466199380881,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",275,1.46169019878274,0.9851897637273,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",300,1.45510804919112,0.991104644215977,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",325,1.43966984655874,0.989190343566805,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",350,1.44236450650645,0.977222018700204,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",375,1.35843599138163,0.948026925799137,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",400,1.2352143456263,0.95755350317726,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",425,1.13431533186856,0.949332727769918,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",450,1.04210732251446,0.937351287283858,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",475,1.01478760395053,0.923678710826659,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-3",500,0.969851194548892,NA,"Ukn Bullet E","3",1,0.977064220183486,1,1,TRUE
"Ukn Bullet E-4",25,2.13504688091291,0.389670619729869,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",50,2.3322681224408,0.325927528671574,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",75,2.55855899847919,0.298657643217328,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",100,1.58040821856103,0.41957733187326,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",125,1.64859121021362,0.61404009434252,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",150,1.54844021420947,0.97435837272291,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",175,1.56919926665189,0.99160136546427,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",200,1.52692785649679,0.987498959954709,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",225,1.46918762747423,0.986381866352699,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",250,1.48662703276927,0.979804073621267,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",275,1.45865654388853,0.976351159027002,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",300,1.41379327517163,0.984577835375434,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",325,1.35711293681264,0.987875491062167,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",350,1.30255563565743,0.971948954925984,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",375,1.27835373153555,0.968055420856147,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",400,1.17104635421923,0.963100415071016,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",425,1.10064149871776,0.962032778268814,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",450,1.03224394010804,0.956835393779278,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",475,0.957628989185659,0.938380825568292,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-4",500,0.950107160603101,NA,"Ukn Bullet E","4",0.502260738507913,0.517094017094017,1,1,TRUE
"Ukn Bullet E-5",25,0.677382397115676,0.213533827619445,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",50,2.67347813469577,0.24944804813107,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",75,1.85774265332361,0.26242509973701,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",100,1.48325602813289,0.429717354090944,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",125,1.04327312034952,0.533262660655462,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",150,0.948440234766003,0.921364165167139,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",175,1.01471657747918,0.957221192410228,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",200,1.08550381840325,0.947775636160184,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",225,1.13922381209429,0.966928530922033,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",250,1.12757603585503,0.970883770548615,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",275,1.13946754323279,0.98059202779066,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",300,1.14133740461032,0.974240323909253,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",325,1.13520572501796,0.972517552880687,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",350,1.13165898029902,0.98548939741503,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",375,1.10630853308529,0.985663076159037,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",400,1.09569054402302,0.97252573961241,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",425,1.05321138149899,0.964527929343682,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",450,1.03618928486269,0.953433263351131,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",475,0.982777647835008,0.944187567536499,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-5",500,0.934516829118256,NA,"Ukn Bullet E","5",1,0.985714285714286,1,1,TRUE
"Ukn Bullet E-6",25,2.22542011335313,0.494915479464873,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",50,2.09545987834484,0.27967517930099,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",75,1.63149875511831,0.315614313711771,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",100,1.52813276055059,0.651823390234644,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",125,1.33095911010982,0.902678616311137,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",150,1.11394082455352,0.862260890133591,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",175,1.00131858800328,0.866074753557592,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",200,0.995300601763928,0.890825057636567,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",225,0.973672739652878,0.907058358170634,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",250,1.03756021942585,0.963464966324757,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",275,1.02085049523334,0.939149805117138,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",300,1.06730932081595,0.945597973458854,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",325,0.973199732538618,0.944253024847837,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",350,0.954291356220899,0.867107971341281,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",375,0.937079373162288,0.904100712198912,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",400,0.976376330028915,0.913898879785644,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",425,0.922470073293178,0.936293523613699,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",450,0.879495905981873,0.85852902347875,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",475,0.816842709823713,0.882794279295607,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet E-6",500,0.806628279458377,NA,"Ukn Bullet E","6",0.00452147701582517,0.0313311688311688,0.00452147701582517,0.0535714285714286,FALSE
"Ukn Bullet F-1",25,1.89993537026488,0.326650074882386,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",50,1.91407949820293,0.336205576191128,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",75,1.79278732778788,0.425636460769283,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",100,1.58672907574519,0.69137135908652,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",125,1.15493822633735,0.978582309786288,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",150,1.20514936572866,0.981473656197333,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",175,1.16752203481417,0.986411778780084,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",200,1.13296335808787,0.979504516607853,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",225,1.08966270872666,0.974073433513678,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",250,1.0833586970058,0.976446670767541,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",275,1.05733300759231,0.969367775181219,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",300,1.04051197964998,0.973481605680135,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",325,0.998362811128226,0.923653813900809,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",350,1.03401621614747,0.905102470436761,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",375,1.03914146026827,0.93165697491692,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",400,1.0654758371045,0.93896562714716,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",425,1.14653979472235,0.936485923164041,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",450,1.17327706809933,0.903596788303192,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",475,1.13360431197707,0.940954367394932,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-1",500,1.13468021861723,NA,"Ukn Bullet F","1",0.502260738507913,0.513761467889908,1,1,TRUE
"Ukn Bullet F-2",25,1.54415041182707,0.702188417510563,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",50,1.66193510572562,0.471842875037713,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",75,2.68786097003937,0.706450056879241,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",100,2.96672093802412,0.740937337657127,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",125,2.22221299724279,0.734119007452226,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",150,1.99642853237771,0.539607951873221,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",175,0.815109355967268,0.83281110338419,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",200,0.829877674993497,0.98332165054068,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",225,0.836700603534363,0.974619209398096,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",250,0.806557559766021,0.966700612302462,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",275,0.79571848877817,0.962250623675373,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",300,0.765330601107393,0.966951934918603,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",325,0.807903445602419,0.954453559470235,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",350,0.820862648026565,0.978877447851106,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",375,0.84016134063267,0.934780309737054,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",400,0.878325066696472,0.924002809894118,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",425,0.952969480230878,0.939325808823783,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",450,0.872987480272433,0.960686710404398,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",475,0.831344734188888,0.900333213348009,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-2",500,0.862839284256919,NA,"Ukn Bullet F","2",1,1,1,1,TRUE
"Ukn Bullet F-3",25,1.64049352068703,0.676487407109841,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",50,1.82813378144534,0.650817658369647,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",75,1.22415855187729,0.342110558433833,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",100,1.88801847422635,0.26605607126417,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",125,2.47028310377511,0.340753524163206,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",150,1.80297341279574,0.674119436655425,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",175,1.41950069059371,0.987910574352601,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",200,1.50815438572851,0.994586820682607,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",225,1.51066021394729,0.986614778918062,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",250,1.50436189803113,0.985123011371624,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",275,1.4923857417642,0.990802279591036,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",300,1.46038217413494,0.992840603483161,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",325,1.41048208446167,0.986249920766855,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",350,1.36638181348934,0.985111640208618,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",375,1.29781853482547,0.976781366631366,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",400,1.21603727229695,0.965702363140435,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",425,1.13853608380432,0.957410655609898,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",450,1.08922822173712,0.963122286424642,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",475,1.06240733488817,0.972988103412585,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-3",500,1.08763275100563,NA,"Ukn Bullet F","3",1,1,1,1,TRUE
"Ukn Bullet F-4",25,2.06417819925843,0.62818551520773,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",50,2.0326853208019,0.154987507625846,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",75,2.41065675476716,0.32933034323474,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",100,1.61599205663272,0.342593449941645,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",125,1.30343547174922,0.662309029937647,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",150,1.57552374341808,0.731087992111829,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",175,0.997898059878259,0.979174869526477,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",200,0.953237071530326,0.98411805811945,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",225,0.935671191990087,0.981210339121807,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",250,0.930407711575401,0.983602555419611,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",275,0.922030075843863,0.920916393653302,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",300,0.938965530978603,0.917797050849179,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",325,0.950269522319949,0.932241495732982,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",350,0.915427681310518,0.876445910937755,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",375,0.898621365388785,0.910529367192118,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",400,1.00644716936318,0.939761836824993,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",425,1.07457648404552,0.9532173002144,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",450,1.1400407323789,0.921796555933158,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",475,1.21509687670894,0.876451762013376,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-4",500,1.14272640117084,NA,"Ukn Bullet F","4",1,0.972934472934473,1,0.982905982905983,TRUE
"Ukn Bullet F-5",25,1.78773817669386,0.42832161908021,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",50,2.72250329540377,0.512564371572673,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",75,2.15466143235983,0.729687100115845,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",100,2.01527644209218,0.895491513208388,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",125,2.21748749754739,0.934844061812711,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",150,2.37640322545832,0.727124430983889,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",175,1.44169406706471,0.895025156400336,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",200,1.26845860993629,0.953652533704855,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",225,1.27753717038647,0.953795145576705,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",250,1.22872151529038,0.906492528655534,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",275,1.18902182842309,0.916963180379081,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",300,1.13812310583357,0.924353919473154,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",325,1.06610782723576,0.916960679710215,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",350,1.11282244714165,0.921103720079794,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",375,1.12530024764453,0.944365697696897,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",400,1.13471337952409,0.96145319691311,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",425,1.17517398500465,0.937693072427593,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",450,1.18906862850792,0.952161136462668,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",475,1.21839902273635,0.944579458497829,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-5",500,1.12225667809434,NA,"Ukn Bullet F","5",0.352260738507913,0.180952380952381,0.7,0.361904761904762,TRUE
"Ukn Bullet F-6",25,2.73754314084958,0.68856033400575,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",50,2.07057297682586,0.794843798373222,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",75,1.91341267302098,0.609826929827831,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",100,1.71566517456776,0.963588599090777,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",125,1.71395952622969,0.982234484101603,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",150,1.66137722642045,0.981960980793767,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",175,1.61969611805639,0.976994940058826,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",200,1.63058676405706,0.983447891755903,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",225,1.60809353386319,0.98654023588609,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",250,1.62197156044065,0.983435875574606,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",275,1.57462917812316,0.985983372959912,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",300,1.51355985404503,0.987286733670564,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",325,1.4903976756689,0.978492084818539,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",350,1.45937417504648,0.933248591146897,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",375,1.51179718412526,0.954602371979586,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",400,1.50126934707698,0.978905751675011,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",425,1.49731716580005,0.958554846413678,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",450,1.4404655348826,0.861312667715891,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",475,1.64672623942698,0.736289436727918,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet F-6",500,1.8784190700559,NA,"Ukn Bullet F","6",0.352260738507913,0.00505050505050505,0.7,0.0101010101010101,TRUE
"Ukn Bullet H-1",25,2.13624228367917,0.393372887909923,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",50,1.71130157221107,0.296450935343591,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",75,1.55917254196246,0.45057248516443,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",100,1.40894509266504,0.661502077982515,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",125,1.05729205457214,0.936605596571406,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",150,1.10572022225233,0.967516924808147,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",175,1.12508451811558,0.985416117357643,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",200,1.17210624373109,0.981970169531771,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",225,1.17750985714888,0.988557500132362,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",250,1.12194904948468,0.974823949572652,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",275,1.09571165632272,0.972542552991282,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
"Ukn Bullet H-1",300,1.02876957310061,0.957679342779837,"Ukn Bullet H","1",1,0.906779661016949,1,1,TRUE
