"b2","b1","ccf","lag","D","sd.D","x1","x2","num.matches","num.mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sumpeaks","data","resID","id.x","id.y","match","span","forest"
"Ukn Bullet M-5","Br2 Bullet 2-2",0.195276988186262,213,4.27040990039282,3.15935030076862,150,175,6,15,3,1,5,0,0,5,2,5.37726418091581,"data-new-25-25/unkn53.RData",32,7,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 1-3",0.227512352591276,125,2.71408028686146,2.63736344698254,100,175,3,20,1,1,9,0,0,3,9,4.32751855330119,"data-new-25-25/unkn53.RData",63,21,30,FALSE,25,0
"Ukn Bullet M-5","Br8 Bullet 2-1",0.226326605949512,293,3.18408603582825,2.90641600229324,225,175,6,17,3,2,12,0,0,3,12,9.94298741326843,"data-new-25-25/unkn53.RData",103,43,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 2-5",0.289626520217666,124,2.10276785536797,2.40212699696769,125,175,6,21,5,2,10,0,0,10,8,7.08663166537809,"data-new-25-25/unkn53.RData",59,39,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 2-4",0.113205610758098,349,6.84729596986568,3.55665963336526,150,175,3,21,2,1,9,0,0,7,9,3.89787636714831,"data-new-25-25/unkn53.RData",22,56,30,FALSE,25,0.00943396226415094
"Ukn Bullet M-5","Br8 Bullet 1-4",0.159366091442555,177,3.27460532822132,2.89438856765078,175,175,2,15,1,1,10,1,0,0,10,3.0394655727757,"data-new-25-25/unkn53.RData",100,46,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 1-4",0.128494139827462,352,6.58397270308245,3.5817768504858,175,175,3,21,2,1,10,0,0,7,10,4.14044021670042,"data-new-25-25/unkn53.RData",16,58,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 1-2",0.153885769850206,72,2.88554342916103,2.78634080105594,150,175,8,14,5,3,6,0,0,6,3,9.06539444352831,"data-new-25-25/unkn53.RData",26,8,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 1-4",0.378473188186795,362,1.84947976918582,2.41544016569577,225,175,2,23,1,1,11,0,0,11,5,3.8497236623527,"data-new-25-25/unkn53.RData",76,28,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 1-2",0.208663150035214,76,1.76041593082954,1.77584551521645,125,175,5,20,2,1,6,0,0,3,6,4.94576258256145,"data-new-25-25/unkn53.RData",50,38,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 2-6",0.138953242541903,358,2.49902855235293,2.28230308135937,100,175,9,23,2,1,7,0,0,7,7,7.65518489018158,"data-new-25-25/unkn53.RData",12,4,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 2-1",0.34177615636205,308,2.47194288366244,2.79387771301438,175,175,2,15,1,1,8,0,0,3,4,3.73484116778967,"data-new-25-25/unkn53.RData",115,54,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 1-2",0.309965231579471,192,2.42635457832988,2.74444938346584,150,175,7,18,4,2,8,0,0,4,8,9.83591499504347,"data-new-25-25/unkn53.RData",74,26,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 2-3",0.542733370471088,206,2.72026413550457,3.38450920351754,200,175,16,10,6,3,3,6,0,0,3,24.3559855318166,"data-new-25-25/unkn53.RData",81,30,30,TRUE,25,0.895652173913044
"Ukn Bullet M-5","Br7 Bullet 2-6",0.193416718676311,67,2.29882178872719,2.27106142359978,100,175,6,21,2,1,6,0,0,4,5,8.05460078136805,"data-new-25-25/unkn53.RData",96,35,30,FALSE,25,0
"Ukn Bullet M-5","Br8 Bullet 1-2",0.220063300541932,164,4.72387151971795,3.31803206744575,125,175,2,13,2,1,10,0,0,3,10,4.05908391369215,"data-new-25-25/unkn53.RData",98,44,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 1-6",0.226527327627572,23,3.90603353844199,3.02901452144167,125,175,3,23,1,0,12,0,0,8,1,3.50558118569172,"data-new-25-25/unkn53.RData",30,12,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 2-1",0.238785220270759,46,3.30300417860088,2.90274324051734,175,175,6,16,3,2,6,0,0,3,2,10.7614239371666,"data-new-25-25/unkn53.RData",43,17,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 1-3",0.170970735002796,44,2.89039543904464,2.51401990070993,150,175,8,18,4,2,9,0,0,3,9,8.23704587076403,"data-new-25-25/unkn53.RData",27,9,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 1-1",0.238910084045823,259,4.1705444411371,3.38640903985049,175,175,3,17,1,1,8,0,0,8,1,5.2070651397079,"data-new-25-25/unkn53.RData",109,49,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 1-5",0.19367242941177,131,3.27631656949621,2.81755000115602,100,175,7,14,4,2,7,0,0,1,1,10.4799052096504,"data-new-25-25/unkn53.RData",5,5,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 1-5",0.357834671101611,152,1.88612485213635,2.44222949796255,200,175,8,14,3,2,9,0,0,1,1,12.389797661058,"data-new-25-25/unkn53.RData",17,59,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 2-5",0.321862637076599,201,2.25468868493511,2.54927509715988,175,175,2,18,1,1,9,0,0,9,8,2.78363898565141,"data-new-25-25/unkn53.RData",83,26,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 2-3",0.315687090354851,1,1.64068156510909,2.0926136016239,125,175,11,13,3,1,4,0,0,2,1,11.0431793288167,"data-new-25-25/unkn53.RData",21,55,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 1-3",0.289126882312099,122,2.2205294326148,2.43968409376364,100,175,4,17,2,1,11,0,0,11,3,3.12340334269566,"data-new-25-25/unkn53.RData",51,39,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 1-3",0.217483400267193,354,2.6377839586886,2.64358383696828,125,175,5,19,3,2,9,0,0,4,9,6.41978160500516,"data-new-25-25/unkn53.RData",111,51,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 1-5",0.284621623187732,393,2.228232434451,2.68723345131625,100,175,6,17,2,1,9,0,0,9,1,5.89911076625039,"data-new-25-25/unkn53.RData",29,11,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 2-2",0.173554705809482,19,6.82055524093472,3.7577594516376,175,175,5,13,2,1,6,0,0,1,6,7.18475688430854,"data-new-25-25/unkn53.RData",56,42,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 1-5",0.170039588545879,14,2.82511481169797,2.62938807344538,100,175,4,20,2,1,10,0,0,5,2,3.64456217185035,"data-new-25-25/unkn53.RData",53,41,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 2-6",0.239197287231943,307,4.36769123549301,3.26219260230663,125,175,3,21,2,1,13,0,0,3,5,4.15706371662141,"data-new-25-25/unkn53.RData",48,16,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 1-5",0.215503796375058,57,2.92873818096962,2.806159560826,125,175,3,21,1,1,12,0,0,3,3,5.69857766936739,"data-new-25-25/unkn53.RData",41,17,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 1-2",0.264979237777305,42,2.82567376382796,2.70457250213471,150,175,4,17,1,1,5,0,0,3,5,7.18696157669718,"data-new-25-25/unkn53.RData",86,32,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 2-4",0.145937929999386,8,2.62618116701729,2.47582451917498,175,175,5,22,2,1,8,0,0,8,4,6.95688925087175,"data-new-25-25/unkn53.RData",34,9,30,FALSE,25,0
"Ukn Bullet M-5","Br8 Bullet 2-2",0.269901733470202,401,4.29881154334011,3.24325250681719,175,175,4,14,3,1,10,0,0,3,1,6.13077150647992,"data-new-25-25/unkn53.RData",104,44,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 2-6",0.155158826006909,303,3.08112855359037,2.69187683248556,150,175,3,20,1,1,14,0,0,14,2,2.70745515468917,"data-new-25-25/unkn53.RData",72,22,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 1-6",0.93931096192262,202,0.23787263318577,2.68851544992108,125,175,19,5,7,4,2,6,7,0,0,27.6972266134759,"data-new-25-25/unkn53.RData",78,30,30,TRUE,25,1
"Ukn Bullet M-5","Br10 Bullet 1-1",0.358595717591553,6,1.64746393335959,2.18955275196616,200,175,6,15,2,1,10,0,0,2,1,8.27543333588927,"data-new-25-25/unkn53.RData",13,55,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 2-1",0.134198118817903,218,5.65293478607467,3.43755645024705,625,175,1,17,1,1,17,0,1,17,0,7.48153304660281,"data-new-25-25/unkn53.RData",79,28,30,FALSE,25,0.0344827586206897
"Ukn Bullet M-5","Br9 Bullet 1-5",0.14955746244738,241,1.90412764652181,2.06492082616007,225,175,1,18,1,0,12,0,0,12,6,0.604697546385552,"data-new-25-25/unkn53.RData",113,53,30,FALSE,25,0.0272727272727273
"Ukn Bullet M-5","Br1 Bullet 1-1",0.447770839465018,152,1.78617785546985,2.5757899969317,100,175,6,15,2,1,6,2,0,0,4,7.45512406039531,"data-new-25-25/unkn53.RData",1,1,30,FALSE,25,0
"Ukn Bullet M-5","Br8 Bullet 1-1",0.246074189675482,286,2.5702651959573,2.69108776253619,150,175,4,19,3,1,14,0,0,3,14,5.59570592180011,"data-new-25-25/unkn53.RData",97,43,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 2-5",0.233709181054617,247,6.76408676155096,3.763721511717,125,175,3,15,1,1,6,0,0,4,6,6.62116913479029,"data-new-25-25/unkn53.RData",95,34,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 1-2",0.164756513906421,241,3.62696794193461,2.80510348346163,125,175,4,15,2,1,9,0,0,9,2,4.5236460627807,"data-new-25-25/unkn53.RData",38,14,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 1-3",0.32188112325057,390,2.01086365497756,2.44285117890128,225,175,5,21,3,1,7,0,0,5,6,6.42459961035777,"data-new-25-25/unkn53.RData",75,27,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 1-5",0.0422076725565409,296,5.51091512298815,3.38066023327785,175,175,2,20,2,1,15,0,0,5,15,2.08926191801309,"data-new-25-25/unkn53.RData",89,35,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 1-1",0.293913393895716,87,1.95431615331673,2.28339037487733,150,175,11,12,6,3,5,0,0,5,1,12.2547576502074,"data-new-25-25/unkn53.RData",61,19,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 2-5",0.234897774693326,152,2.05947088797985,2.3838946756927,150,175,7,14,2,1,5,0,2,1,0,8.48079832516555,"data-new-25-25/unkn53.RData",35,10,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 1-6",0.215217028263222,246,1.7165589062949,1.9963253556597,100,175,7,17,5,2,10,0,0,5,1,7.96704366529945,"data-new-25-25/unkn53.RData",90,36,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 2-4",0.251763257165234,263,3.49039563364747,3.0048794751841,225,175,4,23,2,1,14,0,0,4,14,4.60626814262638,"data-new-25-25/unkn53.RData",82,25,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 1-3",0.220114432676207,95,3.38001930285021,2.83601811569691,100,175,1,21,1,1,14,0,0,14,7,1.31509661484709,"data-new-25-25/unkn53.RData",3,3,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 2-3",0.312371168311767,166,3.19175877278866,3.01765079551133,150,175,5,13,2,1,8,0,0,1,1,11.7440057346194,"data-new-25-25/unkn53.RData",57,37,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 2-2",0.395694740071856,176,2.07584661487291,2.64081662359309,200,175,5,15,2,1,4,0,0,4,3,6.82268300825399,"data-new-25-25/unkn53.RData",80,29,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 2-6",0.235138243354152,31,2.71193870499535,2.65156914453358,125,175,4,22,1,1,9,0,0,5,9,4.21075929398206,"data-new-25-25/unkn53.RData",24,58,30,FALSE,25,0
"Ukn Bullet M-5","Br8 Bullet 2-6",0.165013412592063,343,5.52627981804472,3.33598982411902,100,175,8,17,4,2,7,0,0,7,5,7.73575705613103,"data-new-25-25/unkn53.RData",108,48,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 2-3",0.238835999120331,45,2.93941910133412,3.107912060695,150,175,7,17,2,1,4,0,0,3,3,9.58118054889916,"data-new-25-25/unkn53.RData",93,32,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 2-3",0.146448889346489,192,7.34143677429185,4.27740188337706,200,175,3,18,2,1,9,0,0,3,6,4.94225072195612,"data-new-25-25/unkn53.RData",9,1,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 1-4",0.134603428892662,48,3.02259617664326,2.56400051148532,150,175,4,18,2,1,8,0,0,8,4,4.79588709224026,"data-new-25-25/unkn53.RData",64,22,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 2-6",0.302582751025877,329,1.95228715108021,2.33075483671264,200,175,9,18,5,3,9,0,0,9,7,10.1159090407057,"data-new-25-25/unkn53.RData",60,40,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 2-5",0.142280278957047,239,6.28601696183437,3.6248196891112,175,175,4,13,2,1,4,0,0,3,4,6.46955786246701,"data-new-25-25/unkn53.RData",47,15,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 1-1",0.335308366749019,153,2.89290414542105,2.91245517014858,125,175,8,17,4,2,11,0,0,3,1,12.1112534002426,"data-new-25-25/unkn53.RData",49,37,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 2-4",0.210421734094895,63,2.13135220893053,2.14836158556462,150,175,11,13,4,2,3,0,0,2,3,12.8823149008889,"data-new-25-25/unkn53.RData",10,2,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 2-1",0.196152806353549,150,2.85097515590505,2.69472040721966,100,175,6,17,4,2,10,0,0,1,1,8.18707887753319,"data-new-25-25/unkn53.RData",7,5,30,FALSE,25,0
"Ukn Bullet M-5","Br8 Bullet 2-3",0.099152527114002,166,4.60460165555043,3.55952564767985,250,175,3,14,1,1,5,0,0,4,2,5.40236390354798,"data-new-25-25/unkn53.RData",105,45,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 2-2",0.246048979112628,309,2.4501717309693,2.57018952587547,200,175,5,20,2,1,10,0,0,5,4,4.71937670902738,"data-new-25-25/unkn53.RData",20,60,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 2-2",0.207693022020616,282,2.81860967650116,2.65295631443767,200,175,1,23,1,0,19,0,0,4,19,1.48427637889112,"data-new-25-25/unkn53.RData",92,31,30,FALSE,25,0.029126213592233
"Ukn Bullet M-5","Br3 Bullet 1-3",0.287237808564153,226,3.62492696340097,3.14346270694425,150,175,10,14,4,2,6,2,0,0,3,14.0952916917161,"data-new-25-25/unkn53.RData",39,15,30,FALSE,25,0
"Ukn Bullet M-5","Br8 Bullet 1-6",0.32300883329313,6,1.88854572105571,2.31450172671142,125,175,3,16,1,1,6,0,0,2,5,3.73682319215714,"data-new-25-25/unkn53.RData",102,48,30,FALSE,25,0
"Ukn Bullet M-5","Br8 Bullet 1-3",0.265457246336144,164,2.32413102260421,2.51548756414203,150,175,4,18,2,1,6,0,0,3,4,5.47420613386949,"data-new-25-25/unkn53.RData",99,45,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 1-6",0.253254940853737,311,2.74994485528782,2.70296953609261,200,175,3,18,2,1,9,0,0,5,9,4.1714118825903,"data-new-25-25/unkn53.RData",18,60,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 1-1",0.206897115392588,286,3.59295169551633,2.98982444170043,125,175,2,19,1,1,14,0,0,2,14,5.82802196690086,"data-new-25-25/unkn53.RData",85,31,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 1-4",0.243400232319566,48,2.52193426648374,2.61804447660305,150,175,1,18,1,1,14,0,0,4,14,2.07258522502592,"data-new-25-25/unkn53.RData",112,52,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 2-6",0.141899410974093,370,1.85892789046495,2.03037547940381,175,175,2,19,2,1,10,0,0,10,9,2.55438802864983,"data-new-25-25/unkn53.RData",120,53,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 2-3",0.15019529970584,233,2.40108855014772,2.38969292618377,175,175,1,16,1,1,12,0,0,4,12,1.98742931483484,"data-new-25-25/unkn53.RData",45,13,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 2-4",0.366770635960652,163,2.19908454324147,2.59141943606952,150,175,6,15,3,2,8,0,1,3,0,7.53921230633007,"data-new-25-25/unkn53.RData",70,20,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 1-1",0.187099731595323,380,2.87532112430827,2.54460262535083,150,175,5,15,4,2,10,0,0,4,1,6.74115676582218,"data-new-25-25/unkn53.RData",25,7,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 2-4",0.296074774037352,37,2.21116406975824,2.66361283751673,100,175,3,19,2,1,10,0,0,10,4,2.32222667013406,"data-new-25-25/unkn53.RData",94,33,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 1-6",0.124432394226337,401,4.35608227621584,3.47302231073608,100,175,2,23,1,1,12,0,0,12,9,1.24025892148327,"data-new-25-25/unkn53.RData",6,6,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 1-3",0.341603106972956,1,2.31654758867607,2.95116322392838,200,175,4,20,2,1,16,0,0,16,3,3.70846780149779,"data-new-25-25/unkn53.RData",87,33,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 2-2",0.250311683900616,40,1.96678819471961,2.16370402460839,175,175,6,23,3,2,11,0,0,4,11,8.37607754932468,"data-new-25-25/unkn53.RData",44,18,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 2-3",0.297352544682861,217,1.86305849340365,2.24881619367422,150,175,8,16,2,1,5,0,0,2,5,9.21959908688856,"data-new-25-25/unkn53.RData",69,19,30,FALSE,25,0
"Ukn Bullet M-5","Br7 Bullet 1-4",0.164114403834712,183,3.62996939805775,2.92531240486175,125,175,3,14,1,0,7,0,0,7,2,4.03803718447529,"data-new-25-25/unkn53.RData",88,34,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 1-4",0.208180197430754,121,2.22932318590458,2.35778214481423,125,175,11,16,5,2,5,0,0,4,5,11.0065064333138,"data-new-25-25/unkn53.RData",4,4,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 1-4",0.122792386683656,32,8.51906493471181,4.10030256560593,350,175,6,19,3,1,6,0,0,6,6,12.6591888343689,"data-new-25-25/unkn53.RData",40,16,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 2-2",0.215414954939671,346,4.41431662519441,3.19644803683925,175,175,1,22,1,1,13,0,0,9,13,1.7852635192075,"data-new-25-25/unkn53.RData",8,6,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 1-4",0.0811985567535053,162,3.15256231326739,3.32442907621639,200,175,10,13,3,1,5,0,0,1,1,12.2498181457608,"data-new-25-25/unkn53.RData",28,10,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 1-2",0.298772467232919,162,2.74009067972814,2.73649783185254,150,175,3,17,1,1,11,0,1,2,0,4.78397334108766,"data-new-25-25/unkn53.RData",62,20,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 1-5",0.207508079427055,229,1.84466886086325,1.88347170714755,175,175,2,18,2,1,13,0,0,13,5,2.53412304771432,"data-new-25-25/unkn53.RData",65,23,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 1-6",0.282195940687294,281,2.34003493822446,2.56620733926082,150,175,2,13,2,1,8,0,0,5,8,3.4276044618295,"data-new-25-25/unkn53.RData",66,24,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 1-2",0.101932070147818,1,10.7587389474412,4.39302566341176,175,175,1,21,1,0,18,0,0,3,18,0.731877754689464,"data-new-25-25/unkn53.RData",110,50,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 2-4",0.208980502071476,83,1.81858253248964,1.8217122242606,175,175,6,16,3,2,10,0,0,2,10,5.3665933280236,"data-new-25-25/unkn53.RData",58,38,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 2-4",0.190524967897405,27,3.874005719813,3.07543846944239,125,175,3,18,2,1,10,0,0,7,10,6.14911733409451,"data-new-25-25/unkn53.RData",46,14,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 1-1",0.234309254200369,162,5.53870609440051,3.71526653787618,175,175,3,23,1,1,14,0,0,2,6,6.0612810445201,"data-new-25-25/unkn53.RData",73,25,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 2-1",0.185154069999428,74,3.16190332154228,2.73458270048413,175,175,10,16,6,3,9,0,0,2,4,15.1018482982539,"data-new-25-25/unkn53.RData",31,12,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 2-6",0.341135000924645,242,2.14632407744366,2.70677180343105,175,175,4,24,2,1,10,0,0,8,1,5.83051905518259,"data-new-25-25/unkn53.RData",36,11,30,FALSE,25,0
"Ukn Bullet M-5","Br8 Bullet 2-4",0.187492212101245,211,5.11181712997926,3.29752941424667,325,175,4,18,2,1,13,0,0,3,2,9.71156322316085,"data-new-25-25/unkn53.RData",106,46,30,FALSE,25,0.00840336134453781
"Ukn Bullet M-5","Br7 Bullet 2-1",0.19609976396199,158,1.96173193396396,2.06793250621633,150,175,3,15,2,1,7,0,0,6,2,3.30554191348243,"data-new-25-25/unkn53.RData",91,36,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 2-5",0.285964753548472,124,2.365592475108,2.56911289343817,125,175,4,20,1,1,8,0,0,8,2,4.95276559135182,"data-new-25-25/unkn53.RData",71,21,30,FALSE,25,0
"Ukn Bullet M-5","Br3 Bullet 1-1",0.18693818773347,62,2.32668191014547,2.34798302115431,175,175,14,13,7,3,6,0,0,6,4,10.0973743631032,"data-new-25-25/unkn53.RData",37,13,30,FALSE,25,0.0530973451327434
"Ukn Bullet M-5","Br1 Bullet 2-5",0.222655132113577,88,2.96759506038549,2.75179266401235,125,175,4,19,4,2,10,0,0,9,10,4.51343554505235,"data-new-25-25/unkn53.RData",11,3,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 1-6",0.215211640974637,401,3.35640616547733,3.00642366635222,100,175,3,16,2,1,10,0,0,3,10,6.00458651230017,"data-new-25-25/unkn53.RData",54,42,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 1-4",0.217014081504428,323,2.3408004677087,2.43381655202061,100,175,2,23,1,1,12,0,0,12,6,3.18748812885543,"data-new-25-25/unkn53.RData",52,40,30,FALSE,25,0
"Ukn Bullet M-5","Br1 Bullet 1-2",0.161157041511966,53,2.22366465565927,2.13846641869201,100,175,12,14,3,2,3,0,0,2,3,14.9824443504441,"data-new-25-25/unkn53.RData",2,2,30,FALSE,25,0.0776699029126214
"Ukn Bullet M-5","Br8 Bullet 2-5",0.170757099225516,256,6.11238660131399,3.52101170778095,125,175,0,17,0,0,17,0,0,17,17,0,"data-new-25-25/unkn53.RData",107,47,30,FALSE,25,0.010752688172043
"Ukn Bullet M-5","Br10 Bullet 1-3",0.185882176388085,62,7.56912798380464,4.04726273718907,350,175,2,17,1,1,9,0,0,3,5,5.58640510562863,"data-new-25-25/unkn53.RData",15,57,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 2-2",0.295133126264535,155,2.54281520222676,2.63814375685797,125,175,5,12,2,1,6,0,0,2,1,8.6648091315551,"data-new-25-25/unkn53.RData",68,24,30,FALSE,25,0
"Ukn Bullet M-5","Br6 Bullet 2-6",0.329263004125153,386,2.050166994729,2.47127539070666,125,175,10,19,4,2,5,0,0,4,4,11.1662799344515,"data-new-25-25/unkn53.RData",84,27,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 2-4",0.259556792343212,245,3.81384623647716,3.28099932057401,550,175,5,21,3,2,10,0,0,4,10,4.26336989984544,"data-new-25-25/unkn53.RData",118,51,30,FALSE,25,0.00909090909090909
"Ukn Bullet M-5","Br6 Bullet 1-5",0.32520038329522,152,2.48261137194129,2.65948362129321,125,175,3,21,2,1,10,0,0,5,10,6.23795813186068,"data-new-25-25/unkn53.RData",77,29,30,FALSE,25,0
"Ukn Bullet M-5","Br5 Bullet 2-1",0.222824602319389,235,1.8318484659307,1.94838737449103,150,175,6,16,3,1,7,0,0,2,3,7.88155373583992,"data-new-25-25/unkn53.RData",67,23,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 1-6",0.364433944462264,301,2.22151574170165,2.6979865343828,150,175,2,15,1,1,11,0,0,3,11,6.04512639756956,"data-new-25-25/unkn53.RData",114,54,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 2-3",0.201714051703691,267,6.02703546383327,3.56867558811945,175,175,6,16,5,2,9,0,0,2,5,9.38433331692856,"data-new-25-25/unkn53.RData",117,50,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 2-2",0.278209561982129,262,3.57940457795256,3.13445699295135,175,175,3,18,2,1,10,0,0,3,10,6.52859516306877,"data-new-25-25/unkn53.RData",116,49,30,FALSE,25,0
"Ukn Bullet M-5","Br9 Bullet 2-5",0.236950159272065,41,2.39926908205812,2.57799223279458,100,175,3,16,3,2,13,0,0,3,13,3.89535869424705,"data-new-25-25/unkn53.RData",119,52,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 1-2",0.165928776734415,161,2.59195155327462,2.45122239690724,175,175,7,15,4,2,6,0,0,6,2,10.165561131218,"data-new-25-25/unkn53.RData",14,56,30,FALSE,25,0
"Ukn Bullet M-5","Br4 Bullet 2-1",0.206504016270624,33,2.88418804863391,2.60914304365707,175,175,4,15,3,2,10,0,0,4,10,4.91230221595982,"data-new-25-25/unkn53.RData",55,41,30,FALSE,25,0
"Ukn Bullet M-5","Br2 Bullet 2-3",0.197752916926048,371,2.78940328531806,2.58727952304262,125,175,6,16,3,2,8,0,0,1,8,6.17739895882027,"data-new-25-25/unkn53.RData",33,8,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 2-1",0.435562085953794,171,1.60927820905475,2.41237065956723,150,175,6,12,3,1,4,0,0,4,4,7.03345881244433,"data-new-25-25/unkn53.RData",19,59,30,FALSE,25,0
"Ukn Bullet M-5","Br10 Bullet 2-5",0.125829791523821,163,3.19177988156673,2.68602921794475,250,175,5,22,2,1,8,0,0,5,8,4.53814393676243,"data-new-25-25/unkn53.RData",23,57,30,FALSE,25,0
"Ukn Bullet M-6","Br3 Bullet 1-6",0.332600650564565,1,2.24519058853525,2.23109907349007,125,200,8,16,3,1,5,0,0,2,5,7.85862970206554,"data-new-25-25/unkn54.RData",42,18,25,FALSE,25,0
"Ukn Bullet M-6","Br9 Bullet 2-1",0.268768234847249,87,3.31903533117491,2.97393837533494,175,200,3,20,2,1,11,0,0,11,7,5.45465627682183,"data-new-25-25/unkn54.RData",115,54,25,FALSE,25,0
"Ukn Bullet M-6","Br6 Bullet 1-5",0.235231493573299,358,3.11878633929166,2.83954428361377,125,200,4,24,2,1,10,0,0,4,10,7.97910820549137,"data-new-25-25/unkn54.RData",77,29,25,FALSE,25,0
