"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match","pred","forest","bullet"
"Ukn Bullet Q-1","Br7 Bullet 1-3",0.171701694591219,28,2.9215713376066,2.81321048530924,200,150,8,35,12,6.15395227130361,4,"data-15-25/unkn55.RData",87,33,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br10 Bullet 2-4",0.573352081979586,199,3.1286830478851,3.41870689474613,150,150,31,9,3,27.7954992433127,14,"data-15-25/unkn55.RData",22,56,56,TRUE,1,0.982456140350877,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br5 Bullet 2-5",0.192246635300354,255,2.59056126464846,2.43116015481904,125,150,6,30,12,7.11014039802859,2,"data-15-25/unkn55.RData",71,21,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br3 Bullet 2-3",0.348072993176386,92,1.56634472230241,2.25174018756464,175,150,7,33,11,8.80094724875426,3,"data-15-25/unkn55.RData",45,13,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br5 Bullet 2-1",0.236231868212082,142,1.38893085599508,1.8104346358719,150,150,5,36,18,3.63476554603159,2,"data-15-25/unkn55.RData",67,23,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br8 Bullet 1-1",0.186932797918075,114,2.66839091261547,2.55313502391706,150,150,4,32,12,5.6266688249594,2,"data-15-25/unkn55.RData",97,43,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br4 Bullet 1-3",0.350596403824394,80,1.75150092766889,2.30173135514451,100,150,6,41,17,7.83833597451779,3,"data-15-25/unkn55.RData",51,39,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br9 Bullet 2-6",0.276570954154791,217,1.49446302367864,1.89242274078468,175,150,7,27,12,8.75593528226313,2,"data-15-25/unkn55.RData",120,53,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br4 Bullet 2-3",0.263871654410221,36,2.89009235080464,2.8796980568922,150,150,8,31,12,14.0215849866427,2,"data-15-25/unkn55.RData",57,37,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br4 Bullet 1-2",0.26933839413095,221,1.36676815485474,1.63789277659732,125,150,5,29,10,4.87338773661205,2,"data-15-25/unkn55.RData",50,38,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br3 Bullet 1-2",0.245083311426662,308,2.9781784594927,2.6671507448425,125,150,3,33,13,2.25350378811273,1,"data-15-25/unkn55.RData",38,14,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br3 Bullet 2-1",0.280794951123897,70,2.71820582245865,2.76479050189821,175,150,7,31,11,12.6731665806364,3,"data-15-25/unkn55.RData",43,17,56,FALSE,0.00405087140838436,0.00900900900900901,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br5 Bullet 1-3",0.210433039793121,258,2.71212542094358,2.49941070836341,100,150,8,28,11,10.137677318817,3,"data-15-25/unkn55.RData",63,21,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br8 Bullet 2-4",0.464128761483385,401,3.64052268685597,3.15957667562754,325,150,6,27,10,11.2019263834067,2,"data-15-25/unkn55.RData",106,46,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br6 Bullet 2-6",0.299528691047819,178,1.79909329913373,2.33332265208753,125,150,9,28,13,6.71736744654354,3,"data-15-25/unkn55.RData",84,27,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br6 Bullet 2-5",0.198602205579222,83,2.52321767467855,2.41132235854074,175,150,6,39,15,4.17751328623486,3,"data-15-25/unkn55.RData",83,26,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br1 Bullet 2-1",0.24870791089401,356,2.35544183335541,2.55676766860053,100,150,5,34,12,6.0846465973172,3,"data-15-25/unkn55.RData",7,5,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br4 Bullet 2-1",0.239669424093082,164,2.26951315985524,2.47119030503794,175,150,9,29,11,8.28784707773467,2,"data-15-25/unkn55.RData",55,41,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br9 Bullet 2-5",0.30312661892386,331,2.15146056688902,2.44003949417545,100,150,4,27,11,6.68722405041929,3,"data-15-25/unkn55.RData",119,52,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br5 Bullet 1-1",0.15880694634702,387,2.19985586921412,2.14543763625819,150,150,8,30,14,7.83570034870819,4,"data-15-25/unkn55.RData",61,19,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br5 Bullet 1-6",0.42639296492147,56,1.74132303495918,2.42825460064169,150,150,6,36,15,9.77877962688555,3,"data-15-25/unkn55.RData",66,24,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br8 Bullet 2-2",0.264445978566859,78,3.91933391785354,3.10529976819806,175,150,9,27,10,11.3617767257032,3,"data-15-25/unkn55.RData",104,44,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br1 Bullet 2-3",0.323172479236233,354,11.7567309331448,4.13944914475793,200,150,0,39,39,0,0,"data-15-25/unkn55.RData",9,1,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br2 Bullet 1-3",0.271551574641708,381,2.2336229050539,2.3760671620908,150,150,10,37,10,8.95087801323176,4,"data-15-25/unkn55.RData",27,9,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br9 Bullet 1-3",0.308919103219636,375,2.31689336460631,2.50563109834915,125,150,6,35,17,5.47494735569117,3,"data-15-25/unkn55.RData",111,51,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br10 Bullet 2-5",0.280811901433689,201,2.41022054367025,2.54807647932562,250,150,12,27,9,11.3681081257929,3,"data-15-25/unkn55.RData",23,57,56,FALSE,0.00405087140838436,0.00840336134453781,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br6 Bullet 1-5",0.316953920133406,14,2.24128900988219,2.52153088267408,125,150,6,31,19,6.10258120434411,3,"data-15-25/unkn55.RData",77,29,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br7 Bullet 1-1",0.256047257197802,52,2.8828049589313,2.8518717030813,125,150,7,33,11,7.83732342672023,3,"data-15-25/unkn55.RData",85,31,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br10 Bullet 2-2",0.330576853476117,97,1.78990232361218,2.43223678725634,200,150,4,34,12,5.60717192319586,2,"data-15-25/unkn55.RData",20,60,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br6 Bullet 1-4",0.190108259334169,401,2.34393092174538,2.27748742707664,225,150,4,36,17,7.55991292941274,1,"data-15-25/unkn55.RData",76,28,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br7 Bullet 2-6",0.313776793561355,191,1.54595710809372,2.13310868498064,100,150,12,25,9,10.1291080876623,3,"data-15-25/unkn55.RData",96,35,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br8 Bullet 2-1",0.14193655028556,115,3.40600060496238,2.76846326367411,225,150,2,29,17,2.84243334783635,1,"data-15-25/unkn55.RData",103,43,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br6 Bullet 1-2",0.281636469389348,221,2.49303912980465,2.6064966448467,150,150,5,28,15,6.11402894034893,2,"data-15-25/unkn55.RData",74,26,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br2 Bullet 2-4",0.254236828891491,128,2.12749793447642,2.33787178055585,175,150,5,25,9,5.73633458035085,2,"data-15-25/unkn55.RData",34,9,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br2 Bullet 2-5",0.291217370393446,259,1.94143761089476,2.24594193707357,150,150,9,28,10,10.4191828784386,2,"data-15-25/unkn55.RData",35,10,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br5 Bullet 1-5",0.216885132050939,293,1.48909998874524,1.74551896852842,175,150,7,32,17,7.3784988924584,3,"data-15-25/unkn55.RData",65,23,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br3 Bullet 2-2",0.179858311679909,208,1.75028383526298,2.02575128598926,175,150,5,28,12,7.09581308073044,2,"data-15-25/unkn55.RData",44,18,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br10 Bullet 1-6",0.272191022737914,102,2.1117712706976,2.56501679747348,200,150,6,28,12,5.91845496720785,3,"data-15-25/unkn55.RData",18,60,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br9 Bullet 2-1",0.219019804893911,74,2.63013183483459,2.65592497439525,175,150,6,35,11,10.22197194583,3,"data-15-25/unkn55.RData",115,54,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br3 Bullet 1-4",0.256012543676048,152,7.43617843925752,3.9623498269868,350,150,2,44,36,0.652035714968722,2,"data-15-25/unkn55.RData",40,16,56,FALSE,0.00405087140838436,0.0173913043478261,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br7 Bullet 2-1",0.364504209099643,278,1.54666220727514,1.9299797675972,150,150,7,32,15,4.81008172244583,3,"data-15-25/unkn55.RData",91,36,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br6 Bullet 1-1",0.26121381858449,255,5.26198058220863,3.57731379925705,175,150,3,36,22,5.40472179274336,1,"data-15-25/unkn55.RData",73,25,56,FALSE,0.00405087140838436,0.00980392156862745,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br6 Bullet 2-1",0.197960066829577,127,3.46107765528549,3.29960371162792,625,150,7,30,14,6.32203790892424,4,"data-15-25/unkn55.RData",79,28,56,FALSE,0.00405087140838436,0.0583333333333333,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br4 Bullet 1-4",0.360767348266236,364,1.75139825129668,2.29586381340147,100,150,3,36,16,4.49324449889097,1,"data-15-25/unkn55.RData",52,40,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br1 Bullet 2-2",0.200757544759341,139,3.97773328534881,3.05849529822012,175,150,6,30,19,12.2448616735487,3,"data-15-25/unkn55.RData",8,6,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br9 Bullet 2-2",0.311328026027039,356,3.44072161306048,2.99650425433222,175,150,7,35,13,7.002554520257,3,"data-15-25/unkn55.RData",116,49,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br6 Bullet 1-3",0.229242240263062,12,2.01551275855897,2.30489844028215,225,150,7,35,11,6.87808945139148,3,"data-15-25/unkn55.RData",75,27,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br5 Bullet 1-4",0.179285659824985,1,2.47648170746061,2.42604777286618,150,150,5,30,16,6.53827261776352,2,"data-15-25/unkn55.RData",64,22,56,FALSE,0.00405087140838436,0.0476190476190476,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br8 Bullet 1-5",0.201919579157881,242,2.13099074298152,2.30908450947556,100,150,6,28,15,6.65226151112214,2,"data-15-25/unkn55.RData",101,47,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br9 Bullet 2-3",0.193499191043273,24,1.92071281542142,3.43072284950032,175,150,11,28,10,9.27940693429155,5,"data-15-25/unkn55.RData",117,50,56,FALSE,0.00405087140838436,0.00943396226415094,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br8 Bullet 2-5",0.15941118140508,248,5.61159212058429,3.38305896916182,125,150,4,33,13,4.2361833130944,2,"data-15-25/unkn55.RData",107,47,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br8 Bullet 2-6",0.166742309649233,185,4.09722336979725,3.19803708549989,100,150,5,30,11,7.37188331859366,3,"data-15-25/unkn55.RData",108,48,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br7 Bullet 1-2",0.278357249878145,227,2.53957244557393,2.56661976351557,150,150,9,27,9,10.5387154084923,3,"data-15-25/unkn55.RData",86,32,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br4 Bullet 2-6",0.318796747821102,365,1.76738039015129,2.19280209809351,200,150,3,37,23,4.76247696206547,1,"data-15-25/unkn55.RData",60,40,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br3 Bullet 1-3",0.276069463325469,257,3.57953528186103,3.00550996832512,150,150,10,27,9,13.9341241628659,2,"data-15-25/unkn55.RData",39,15,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br1 Bullet 1-2",0.295118029390916,223,1.59685344125966,2.00051368007288,100,150,3,29,18,2.60113434551493,1,"data-15-25/unkn55.RData",2,2,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br10 Bullet 1-3",0.187824804664313,11,7.42537745106903,3.90930999856994,350,150,4,37,12,1.80015813162861,2,"data-15-25/unkn55.RData",15,57,56,FALSE,0.00405087140838436,0.0776699029126214,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br4 Bullet 2-5",0.281193610966248,81,1.85461209317169,2.26417425834855,125,150,7,39,17,9.12087186651988,2,"data-15-25/unkn55.RData",59,39,56,FALSE,0.00405087140838436,0.00943396226415094,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br7 Bullet 1-5",0.272319570966715,201,3.93780887290118,3.24270749465872,175,150,5,28,15,9.44944435273967,3,"data-15-25/unkn55.RData",89,35,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br2 Bullet 1-5",0.228883108620349,26,2.46458373834127,2.54928071269711,100,150,10,24,8,8.89472517336526,3,"data-15-25/unkn55.RData",29,11,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br7 Bullet 1-4",0.324774375877043,279,2.61634400944618,2.78735966624261,125,150,4,30,12,6.59979886368998,2,"data-15-25/unkn55.RData",88,34,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br8 Bullet 2-3",0.242988875861523,217,4.78403728622851,3.42157290906072,250,150,4,23,12,3.46869610217587,1,"data-15-25/unkn55.RData",105,45,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-1","Br1 Bullet 2-4",0.335759715228395,228,1.57597422456188,2.01040884694549,150,150,12,30,6,10.0007809033501,3,"data-15-25/unkn55.RData",10,2,56,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br10 Bullet 2-3",0.178139073229941,101,1.64099554070074,1.93310793090123,125,250,10,33,9,10.2558277101767,2,"data-15-25/unkn56.RData",21,55,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br2 Bullet 2-2",0.137247457787955,201,4.32239547455898,2.99984463004595,150,250,1,38,19,0.860282650952271,1,"data-15-25/unkn56.RData",32,7,57,FALSE,0.00405087140838436,0.00884955752212389,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br9 Bullet 2-3",0.0916117029441352,1,2.47572569271621,3.40916991739678,175,250,5,34,17,5.75587326322919,3,"data-15-25/unkn56.RData",117,50,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br10 Bullet 1-6",0.368780440633067,34,1.73278737563597,2.54346386536994,200,250,8,38,10,7.94164867711031,3,"data-15-25/unkn56.RData",18,60,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br2 Bullet 1-4",0.26167025851715,153,2.08133220334241,3.16492340549372,200,250,6,33,20,5.37475684523418,3,"data-15-25/unkn56.RData",28,10,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br8 Bullet 1-2",0.417231953075759,401,3.7124288791007,3.15852639672309,125,250,5,28,7,7.02553383304955,1,"data-15-25/unkn56.RData",98,44,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br7 Bullet 2-1",0.155898236748554,121,1.64701351636641,1.90842683549366,150,250,4,39,19,2.39405687942173,2,"data-15-25/unkn56.RData",91,36,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br4 Bullet 2-5",0.309737216477401,357,1.8039633793821,2.24262132624502,125,250,3,45,21,0.747587391339785,1,"data-15-25/unkn56.RData",59,39,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br4 Bullet 1-4",0.201442188818504,122,2.1385539010343,2.27431088129794,100,250,3,39,16,2.76304352612096,2,"data-15-25/unkn56.RData",52,40,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br2 Bullet 1-1",0.217398076110024,211,2.20890192770097,2.38509695462817,150,250,5,29,9,6.77895873538734,2,"data-15-25/unkn56.RData",25,7,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br2 Bullet 1-3",0.278737183418909,227,2.04402143695565,2.35451422998727,150,250,2,31,24,2.18128448138488,1,"data-15-25/unkn56.RData",27,9,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br6 Bullet 1-1",0.356366704714543,155,4.78858506824348,3.55576086715351,175,250,5,38,21,4.89349386202252,2,"data-15-25/unkn56.RData",73,25,57,FALSE,0.00405087140838436,0.00813008130081301,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br6 Bullet 2-2",0.473541999801045,138,1.63920915976274,2.48131095287042,200,250,5,27,14,7.68367992279935,3,"data-15-25/unkn56.RData",80,29,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br3 Bullet 2-5",0.493310954853831,202,3.89183478381999,3.46531401838853,175,250,3,36,22,5.65324400948387,1,"data-15-25/unkn56.RData",47,15,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br1 Bullet 2-6",0.172547210887604,380,2.25514655775556,2.1227974106367,100,250,6,29,13,5.49524570925028,2,"data-15-25/unkn56.RData",12,4,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br5 Bullet 2-6",0.345116611009721,276,2.06881982290637,2.53237116176289,150,250,7,33,20,7.64913170872207,2,"data-15-25/unkn56.RData",72,22,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br9 Bullet 2-4",0.529977235075776,233,2.57849250292126,3.12149364985134,550,250,6,38,13,5.27253309362456,1,"data-15-25/unkn56.RData",118,51,57,FALSE,0.00405087140838436,0.0178571428571429,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br7 Bullet 2-3",0.278133595214684,10,2.40760563846183,2.94840638997233,150,250,5,40,14,5.58572512636691,2,"data-15-25/unkn56.RData",93,32,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br4 Bullet 2-2",0.31010311596734,30,5.14754531126644,3.59825378091493,175,250,1,37,26,0.992327784318093,1,"data-15-25/unkn56.RData",56,42,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br8 Bullet 2-6",0.154977613265119,1,1.73304800468512,3.17648415339635,100,250,2,32,21,4.20625454435611,1,"data-15-25/unkn56.RData",108,48,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br1 Bullet 1-3",0.494388940883909,311,1.98390186521754,2.67651244497424,100,250,9,40,16,12.1932058541595,4,"data-15-25/unkn56.RData",3,3,57,FALSE,0.00405087140838436,0.00826446280991736,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br10 Bullet 1-4",0.168071501936051,9,1.90801535808908,3.42227117976313,175,250,8,40,15,8.48722547461568,4,"data-15-25/unkn56.RData",16,58,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br8 Bullet 2-5",0.155442236946702,192,4.53874832468477,3.36150603705829,125,250,6,36,10,5.68317780819758,2,"data-15-25/unkn56.RData",107,47,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br8 Bullet 2-4",0.190731980761468,161,4.05677569409538,3.138023743524,325,250,12,22,7,11.103891779887,4,"data-15-25/unkn56.RData",106,46,57,FALSE,0.00405087140838436,0.0175438596491228,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br10 Bullet 1-3",0.321351873371888,8,6.18472328795306,3.8877570664664,350,250,1,33,21,0.412274390341494,1,"data-15-25/unkn56.RData",15,57,57,TRUE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br1 Bullet 1-4",0.201601834925891,66,1.81558527999868,2.19827647409156,125,250,9,38,16,7.98747360378934,4,"data-15-25/unkn56.RData",4,4,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br7 Bullet 1-6",0.192210033917827,253,1.52372951353743,1.83681968493704,100,250,2,38,26,3.90442263297038,2,"data-15-25/unkn56.RData",90,36,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br5 Bullet 1-1",0.370978575462686,324,1.5562574815364,2.12388470415466,150,250,7,43,17,7.84837466245046,3,"data-15-25/unkn56.RData",61,19,57,FALSE,0.00405087140838436,0.00806451612903226,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br6 Bullet 1-5",0.35128107118402,131,2.0730936588307,2.49997795057055,125,250,4,33,24,9.12508972395204,3,"data-15-25/unkn56.RData",77,29,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br1 Bullet 2-3",0.18606771622895,282,8.68932712143678,4.1178962126544,200,250,1,48,36,0.150110079805794,1,"data-15-25/unkn56.RData",9,1,57,FALSE,0.00405087140838436,0.0431034482758621,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br6 Bullet 1-4",0.524351506592157,350,1.35779340785269,2.2559344949731,225,250,4,42,15,4.30995897386904,1,"data-15-25/unkn56.RData",76,28,57,FALSE,0.00405087140838436,0.0175438596491228,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br3 Bullet 2-6",0.147080103821525,1,4.2013451997989,3.10268693158397,125,250,2,41,27,2.31607666459442,1,"data-15-25/unkn56.RData",48,16,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br3 Bullet 1-3",0.533926158567485,225,2.19940192674461,2.98395703622158,150,250,6,30,10,4.5310374011355,2,"data-15-25/unkn56.RData",39,15,57,FALSE,0.00405087140838436,0.03,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br3 Bullet 1-4",0.226819332029246,159,7.8620173055513,3.94079689488327,350,250,3,42,18,6.17835691471814,1,"data-15-25/unkn56.RData",40,16,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br3 Bullet 2-1",0.259066875738885,24,2.98996552776515,2.74323756979467,175,250,3,30,24,4.81985775005675,2,"data-15-25/unkn56.RData",43,17,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br7 Bullet 2-2",0.227755954994793,231,2.45031367879441,2.493450643715,200,250,4,31,15,5.57815031508275,1,"data-15-25/unkn56.RData",92,31,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br8 Bullet 2-2",0.389313438129617,401,3.66374572857237,3.08374683609452,175,250,5,34,11,6.51445921156406,2,"data-15-25/unkn56.RData",104,44,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br10 Bullet 2-5",0.246723515989104,136,2.44176441839708,2.52652354722209,250,250,10,33,11,14.3801431247035,3,"data-15-25/unkn56.RData",23,57,57,TRUE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br2 Bullet 1-6",0.200310299518771,231,3.53962747945991,2.869508850719,125,250,8,37,10,8.14448163090952,2,"data-15-25/unkn56.RData",30,12,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br1 Bullet 1-5",0.333416318765108,138,2.33157254901955,2.65804433043335,100,250,3,30,17,3.36210543205142,1,"data-15-25/unkn56.RData",5,5,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br8 Bullet 2-1",0.598516119677663,279,1.59149539286476,2.74691033157058,225,250,5,34,15,9.15409936601671,2,"data-15-25/unkn56.RData",103,43,57,FALSE,0.00405087140838436,0.0434782608695652,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br10 Bullet 2-4",0.20173425599026,136,3.70182551551692,3.39715396264259,150,250,2,33,15,3.12556445739545,1,"data-15-25/unkn56.RData",22,56,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br4 Bullet 1-3",0.31151641598404,357,1.93736224992003,2.28017842304098,100,250,1,45,29,3.58639657120331,1,"data-15-25/unkn56.RData",51,39,57,FALSE,0.00405087140838436,0.0283018867924528,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br10 Bullet 1-5",0.211499517031109,159,2.00102932021345,2.28272382723988,200,250,3,41,16,2.22809258965975,1,"data-15-25/unkn56.RData",17,59,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br10 Bullet 1-2",0.235154784758361,125,2.00843957810525,2.29171672618457,175,250,7,38,16,8.50293406673148,2,"data-15-25/unkn56.RData",14,56,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br8 Bullet 1-1",0.575285796782493,278,1.28292607694259,2.53158209181353,150,250,2,37,20,2.56736302563207,1,"data-15-25/unkn56.RData",97,43,57,FALSE,0.00405087140838436,0.0427350427350427,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br1 Bullet 2-5",0.521249218783742,309,1.67047602220635,2.59228699328969,125,250,10,40,12,13.023879681224,3,"data-15-25/unkn56.RData",11,3,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br6 Bullet 1-6",0.497199664557178,196,1.63707248954466,2.52900977919841,125,250,3,26,19,4.62934058994704,1,"data-15-25/unkn56.RData",78,30,57,FALSE,0.00405087140838436,0,"Ukn Bullet Q"
"Ukn Bullet Q-2","Br6 Bullet 2-4",0.217971553498024,355,3.73542384896988,2.84537380446143,225,250,11,36,11,12.8224908705052,3,"data-15-25/unkn56.RData",82,25,57,FALSE,0.00405087140838436,0.00934579439252336,"Ukn Bullet Q"
