"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match","span","pred","forest"
"Ukn Bullet J-4","Br10 Bullet 2-5",0.326574740808874,255,2.33943630492875,2.77789247905159,250,175,3,30,25,3.17537694399467,1,"data-20-25/unkn40.RData",23,57,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br6 Bullet 1-2",0.454862364342851,352,1.83163592353985,2.83631264457266,150,175,4,32,13,6.2654465499459,2,"data-20-25/unkn40.RData",74,26,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br1 Bullet 2-2",0.134491347010697,304,4.6658103060219,3.28831129794614,175,175,6,37,20,8.80070947585649,2,"data-20-25/unkn40.RData",8,6,33,FALSE,20,0.00468911188220951,0.040983606557377
"Ukn Bullet J-4","Br3 Bullet 2-3",0.347874179623403,193,1.98483790717918,2.48155618729062,175,175,1,30,20,1.77802912160755,1,"data-20-25/unkn40.RData",45,13,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br10 Bullet 1-1",0.190024714591058,1,1.65807113262762,2.28141601307309,200,175,9,25,10,8.98899940350876,3,"data-20-25/unkn40.RData",13,55,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br4 Bullet 1-1",0.432404021708812,126,2.07867000716107,3.00431843125549,125,175,3,27,15,6.59918825007581,1,"data-20-25/unkn40.RData",49,37,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br8 Bullet 1-2",0.153362665346359,258,4.75233484486156,3.40989532855259,125,175,1,29,23,0.918631860829803,1,"data-20-25/unkn40.RData",98,44,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br1 Bullet 1-2",0.281034687724737,292,1.75263810000323,2.23032967979878,100,175,4,30,20,4.30844450037334,2,"data-20-25/unkn40.RData",2,2,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br10 Bullet 2-4",0.267343028551134,247,4.88264078968379,3.64852289447208,150,175,7,24,7,3.52031721655211,4,"data-20-25/unkn40.RData",22,56,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br9 Bullet 1-1",0.214610186477761,348,4.40916078241508,3.47827230095734,175,175,4,30,14,6.45253626220882,2,"data-20-25/unkn40.RData",109,49,33,FALSE,20,0.00468911188220951,0.00826446280991736
"Ukn Bullet J-4","Br5 Bullet 2-2",0.224953010252814,324,2.54588112072845,2.73000701796482,125,175,3,34,19,3.9953362189024,1,"data-20-25/unkn40.RData",68,24,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br3 Bullet 2-4",0.164873797860033,233,4.01158877246937,3.16730173054922,125,175,1,28,23,0.76095045074166,1,"data-20-25/unkn40.RData",46,14,33,FALSE,20,0.00468911188220951,0.00943396226415094
"Ukn Bullet J-4","Br8 Bullet 1-4",0.176452104556954,355,3.3980200338332,2.98625182875764,175,175,6,29,11,7.2482244565296,2,"data-20-25/unkn40.RData",100,46,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br8 Bullet 2-2",0.201456918677686,243,4.26108627981644,3.33511576792406,175,175,3,30,23,3.33511380293965,2,"data-20-25/unkn40.RData",104,44,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br5 Bullet 2-3",0.296180705674769,201,1.9472346738125,2.34067945478112,150,175,7,28,8,7.89814057253018,3,"data-20-25/unkn40.RData",69,19,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br7 Bullet 2-4",0.904511924776456,188,0.210836104903361,2.75547609862354,100,175,25,18,8,22.8352547658124,13,"data-20-25/unkn40.RData",94,33,33,TRUE,20,1,0.87603305785124
"Ukn Bullet J-4","Br2 Bullet 1-1",0.325744466259413,384,1.93693373318189,2.63646588645766,150,175,3,32,12,3.71397155406144,1,"data-20-25/unkn40.RData",25,7,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br1 Bullet 1-1",0.242496111536259,117,2.29600564776092,2.66765325803855,100,175,6,26,6,3.96825605871324,2,"data-20-25/unkn40.RData",1,1,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br2 Bullet 2-2",0.271404813895232,84,4.16101172875371,3.25121356187539,150,175,4,29,16,6.46555696761639,2,"data-20-25/unkn40.RData",32,7,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br4 Bullet 2-3",0.505043605109213,137,2.2048448789102,3.1095140566182,150,175,3,26,22,10.0393405879227,2,"data-20-25/unkn40.RData",57,37,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br5 Bullet 1-6",0.204640915182827,342,2.52363803471777,2.65807060036765,150,175,5,28,11,5.69766215472004,3,"data-20-25/unkn40.RData",66,24,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br3 Bullet 1-1",0.424623284528417,190,1.73683112031707,2.43984628226119,175,175,7,27,14,5.94262700897754,3,"data-20-25/unkn40.RData",37,13,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br3 Bullet 2-6",0.275459555914087,25,3.71048318385795,3.35405586341348,125,175,3,27,19,1.5157321942271,3,"data-20-25/unkn40.RData",48,16,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br1 Bullet 2-3",0.175434651290284,171,8.20296921282705,4.36926514448395,200,175,5,32,10,9.93131002771974,2,"data-20-25/unkn40.RData",9,1,33,FALSE,20,0.00468911188220951,0.0294117647058824
"Ukn Bullet J-4","Br10 Bullet 1-4",0.368584212645683,241,4.8899424409915,3.67364011159266,175,175,9,27,10,14.3171432861822,2,"data-20-25/unkn40.RData",16,58,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br8 Bullet 1-6",0.391978673322094,172,1.8275802781216,2.4063649878183,125,175,5,25,8,8.58544883598719,2,"data-20-25/unkn40.RData",102,48,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br5 Bullet 1-4",0.265631211033798,200,2.53003318035905,2.65586377259222,150,175,5,23,8,4.77837958317424,2,"data-20-25/unkn40.RData",64,22,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br5 Bullet 2-5",0.284904953087327,259,2.23887585723673,2.66097615454504,125,175,3,29,19,3.18297305929741,2,"data-20-25/unkn40.RData",71,21,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br7 Bullet 1-2",0.344738763664693,353,2.08041194166464,2.79643576324163,150,175,5,32,10,7.87698900260301,2,"data-20-25/unkn40.RData",86,32,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br3 Bullet 1-3",0.34191046225027,375,3.10083220881514,3.23532596805111,150,175,2,26,14,4.17404848423055,1,"data-20-25/unkn40.RData",39,15,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br2 Bullet 2-5",0.29487623205175,307,1.86668301409331,2.47575793679959,150,175,3,33,16,2.09378056929226,2,"data-20-25/unkn40.RData",35,10,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br10 Bullet 1-5",0.378898318246248,135,1.91176421136703,2.53409275906943,200,175,5,28,16,5.17350011302615,2,"data-20-25/unkn40.RData",17,59,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br5 Bullet 1-5",0.136857440692337,153,1.82972139500075,1.97533496825434,175,175,8,26,8,5.89080970710743,2,"data-20-25/unkn40.RData",65,23,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br4 Bullet 2-1",0.310777139562779,1,1.6951690445537,2.7010063047639,175,175,5,33,16,3.92877967998096,2,"data-20-25/unkn40.RData",55,41,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br3 Bullet 1-4",0.206919896263028,326,8.0545120530921,4.19216582671276,350,175,3,33,15,6.3084173086512,1,"data-20-25/unkn40.RData",40,16,33,FALSE,20,0.00468911188220951,0.0263157894736842
"Ukn Bullet J-4","Br1 Bullet 1-5",0.261434434249881,261,2.6982303724332,2.90941326226286,100,175,5,32,20,7.57733235400236,2,"data-20-25/unkn40.RData",5,5,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-4","Br8 Bullet 2-4",0.208701600727997,205,5.19166383008647,3.38939267535352,325,175,6,26,12,13.0385540088783,3,"data-20-25/unkn40.RData",106,46,33,FALSE,20,0.00468911188220951,0.0186915887850467
"Ukn Bullet J-4","Br9 Bullet 2-4",0.269108301713651,129,4.24862496555502,3.37286258168084,550,175,4,31,12,1.29144626092446,2,"data-20-25/unkn40.RData",118,51,33,FALSE,20,0.00468911188220951,0.0490196078431373
"Ukn Bullet J-4","Br4 Bullet 2-2",0.375448706358579,185,5.17518256121864,3.84962271274441,175,175,3,26,15,6.35230880282411,2,"data-20-25/unkn40.RData",56,42,33,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br1 Bullet 1-3",0.315071915691469,273,3.21059747588846,3.03935896250443,100,125,0,26,26,0,0,"data-20-25/unkn41.RData",3,3,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br8 Bullet 1-2",0.419690352923501,381,3.75130847395928,3.52137291425334,125,125,1,22,21,1.71230356682128,1,"data-20-25/unkn41.RData",98,44,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br2 Bullet 2-4",0.183062568182296,231,3.02628275454239,2.67916536598264,175,125,5,26,9,6.95395949751142,2,"data-20-25/unkn41.RData",34,9,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br5 Bullet 1-6",0.402093279688642,157,2.431671698859,2.76954818606841,150,125,2,22,13,4.81434937814222,1,"data-20-25/unkn41.RData",66,24,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br4 Bullet 1-6",0.354071364384451,387,3.1029684838244,3.20976451315979,100,125,4,19,14,3.09031704901546,2,"data-20-25/unkn41.RData",54,42,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br10 Bullet 1-2",0.298668397115005,113,2.62476713906616,2.65456324371486,175,125,6,20,11,7.8105980976931,4,"data-20-25/unkn41.RData",14,56,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br8 Bullet 1-3",0.293715492924023,144,2.67612630357483,2.71882841094965,150,125,7,17,7,7.63199480008712,3,"data-20-25/unkn41.RData",99,45,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br2 Bullet 1-6",0.188961405888637,71,4.18560803025969,3.23235536824928,125,125,5,23,10,7.92510727634652,2,"data-20-25/unkn41.RData",30,12,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br6 Bullet 1-1",0.0973590052983863,401,7.71810630412389,3.91860738468385,175,125,8,18,9,10.3632876772126,5,"data-20-25/unkn41.RData",73,25,34,FALSE,20,0.00468911188220951,0.0258620689655172
"Ukn Bullet J-5","Br6 Bullet 2-2",0.418831471902223,135,2.59982593439522,2.84415747040076,200,125,11,17,6,14.6880421980047,6,"data-20-25/unkn41.RData",80,29,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br10 Bullet 1-3",0.221983148101289,287,8.65480067094432,4.25060358399672,350,125,4,18,7,5.87363469169402,2,"data-20-25/unkn41.RData",15,57,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br2 Bullet 2-3",0.205144476081666,401,3.09781011180975,2.79062036985022,125,125,4,23,9,5.29414950125472,1,"data-20-25/unkn41.RData",33,8,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br6 Bullet 1-3",0.514291662791734,102,1.74560413341753,2.64619202570889,225,125,6,24,7,7.51388953101875,2,"data-20-25/unkn41.RData",75,27,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br4 Bullet 2-4",0.437660002716616,172,1.96390805364037,2.02505307106826,175,125,4,22,10,3.37114912602143,2,"data-20-25/unkn41.RData",58,38,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br9 Bullet 1-1",0.368719926386355,157,3.94785340379967,3.58974988665809,175,125,7,17,9,10.7169039090871,5,"data-20-25/unkn41.RData",109,49,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br5 Bullet 2-6",0.357523032972203,253,2.69791809831363,2.8952176792932,150,125,5,19,9,7.70904061923756,3,"data-20-25/unkn41.RData",72,22,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br5 Bullet 2-5",0.284278761660933,57,2.73798829741457,2.7724537402458,125,125,8,20,8,11.3208886706457,3,"data-20-25/unkn41.RData",71,21,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br1 Bullet 1-5",0.323128457108755,161,3.24947308482291,3.02089084796361,100,125,6,21,11,7.81533672235423,3,"data-20-25/unkn41.RData",5,5,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br9 Bullet 2-2",0.333949468262779,155,3.69084903263999,3.33779783975888,175,125,6,20,11,10.0460202837792,2,"data-20-25/unkn41.RData",116,49,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br4 Bullet 2-1",0.229674954954284,253,3.04357623254628,2.81248389046465,175,125,4,24,7,4.30453501014265,1,"data-20-25/unkn41.RData",55,41,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br8 Bullet 2-6",0.190542026606523,300,5.67688281510629,3.53933067092663,100,125,8,25,7,5.20675027602399,3,"data-20-25/unkn41.RData",108,48,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br6 Bullet 1-2",0.200828290812586,141,3.27644175506699,2.94779023027342,150,125,4,21,7,5.87823705820599,1,"data-20-25/unkn41.RData",74,26,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br7 Bullet 2-2",0.364239521028629,130,2.6249563286092,2.85629716124528,200,125,5,16,10,10.0394344808048,2,"data-20-25/unkn41.RData",92,31,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br3 Bullet 2-3",0.27476497722946,254,2.54033000432967,2.59303377299138,175,125,3,23,11,5.99910579362722,1,"data-20-25/unkn41.RData",45,13,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br3 Bullet 1-5",0.337113817540323,242,3.03837704023863,3.00950040763362,125,125,3,26,15,6.60958193555187,1,"data-20-25/unkn41.RData",41,17,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br1 Bullet 2-6",0.279607155596507,336,2.48695664888297,2.48564392816695,100,125,5,28,10,8.2208909643789,2,"data-20-25/unkn41.RData",12,4,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br9 Bullet 1-4",0.417932786072583,254,2.37138359287863,2.82138532341067,150,125,3,24,10,3.86582366777903,1,"data-20-25/unkn41.RData",112,52,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br1 Bullet 2-3",0.25594068690615,233,8.18517942979281,4.48074273018471,200,125,3,26,14,5.47959489584329,2,"data-20-25/unkn41.RData",9,1,34,FALSE,20,0.00468911188220951,0.078125
"Ukn Bullet J-5","Br6 Bullet 2-6",0.533707933408337,98,1.75419979427473,2.67461623751418,125,125,8,22,7,9.3963855655389,2,"data-20-25/unkn41.RData",84,27,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br10 Bullet 2-6",0.346733925297557,259,2.78141117969769,2.85490999134116,125,125,3,24,21,4.57679351789538,3,"data-20-25/unkn41.RData",24,58,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br6 Bullet 2-1",0.228018812678083,216,5.46388061599261,3.64089729705466,625,125,0,25,25,0,0,"data-20-25/unkn41.RData",79,28,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br7 Bullet 1-5",0.202225697736134,106,4.36015230469043,3.58400108008543,175,125,4,22,16,5.11714676972672,2,"data-20-25/unkn41.RData",89,35,34,FALSE,20,0.00468911188220951,0.010752688172043
"Ukn Bullet J-5","Br10 Bullet 2-1",0.319404162396095,183,2.50634318539248,2.61571150637487,150,125,5,23,6,8.25380741680746,2,"data-20-25/unkn41.RData",19,59,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br9 Bullet 1-6",0.344846714997823,8,2.9847088769603,2.9013273811904,150,125,4,22,11,8.44062172894303,2,"data-20-25/unkn41.RData",114,54,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br9 Bullet 2-1",0.367758802887989,13,3.06001181224436,2.99721855982204,175,125,8,20,7,9.44079725243198,2,"data-20-25/unkn41.RData",115,54,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br8 Bullet 2-1",0.295885769050298,183,3.16024408382774,3.10975684910083,225,125,7,16,14,9.03463264551162,4,"data-20-25/unkn41.RData",103,43,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br6 Bullet 1-4",0.486959865284003,308,1.86504070217251,2.61878101250344,225,125,5,29,10,6.79355110914353,3,"data-20-25/unkn41.RData",76,28,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br4 Bullet 2-3",0.265020964588324,198,3.90270905436309,3.22099164231896,150,125,2,24,21,5.4050711027287,2,"data-20-25/unkn41.RData",57,37,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br2 Bullet 1-5",0.124284067180643,155,3.88460481110374,2.89057429812385,100,125,4,24,20,5.79754833807477,2,"data-20-25/unkn41.RData",29,11,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br4 Bullet 1-1",0.225319559207398,119,4.18854201689003,3.11579601695624,125,125,3,21,11,7.59625857261346,2,"data-20-25/unkn41.RData",49,37,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br1 Bullet 1-2",0.405019989884158,89,2.09655893534228,2.34180726549954,100,125,7,19,8,10.0120942573987,4,"data-20-25/unkn41.RData",2,2,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br7 Bullet 1-4",0.966870870992561,199,0.187239454843283,3.12865325166934,125,125,19,12,6,27.7793309454138,10,"data-20-25/unkn41.RData",88,34,34,TRUE,20,1,1
"Ukn Bullet J-5","Br7 Bullet 1-2",0.292047611681496,140,3.18747287735288,2.90791334894239,150,125,11,17,5,15.9710476928765,4,"data-20-25/unkn41.RData",86,32,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br4 Bullet 1-4",0.389490739801219,278,2.20338208046917,2.6371573988282,100,125,4,27,10,5.89297414348626,2,"data-20-25/unkn41.RData",52,40,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br10 Bullet 1-1",0.296199002951706,391,1.98029251028453,2.39289359877385,200,125,6,23,16,5.94047108329631,5,"data-20-25/unkn41.RData",13,55,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br6 Bullet 2-4",0.334167388104359,358,3.4633569018718,3.20822032199175,225,125,8,28,11,14.3978502654379,3,"data-20-25/unkn41.RData",82,25,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br3 Bullet 2-1",0.31475699945321,236,3.35488252950169,3.10608408732491,175,125,4,20,12,8.08528446567823,1,"data-20-25/unkn41.RData",43,17,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br5 Bullet 2-1",0.386870982213478,262,1.97904293408655,2.15172822129867,150,125,4,28,14,3.21472754848033,2,"data-20-25/unkn41.RData",67,23,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br7 Bullet 2-6",0.367741415686087,102,2.24490837691209,2.47440227040745,100,125,3,20,7,4.54761336478463,2,"data-20-25/unkn41.RData",96,35,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br2 Bullet 2-6",0.13689282039344,152,3.85438523214253,2.91011265023873,175,125,8,22,13,11.627659848491,3,"data-20-25/unkn41.RData",36,11,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br9 Bullet 2-6",0.25570635017863,135,2.47412535274297,2.23371632621142,175,125,12,18,9,14.7683436932343,3,"data-20-25/unkn41.RData",120,53,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br9 Bullet 2-5",0.412857461953379,249,2.33382947223525,2.78133307960219,100,125,2,27,15,2.18911122773911,1,"data-20-25/unkn41.RData",119,52,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br4 Bullet 2-2",0.311696936622295,357,4.79615777194099,3.96110029844517,175,125,3,22,15,3.43410438280883,2,"data-20-25/unkn41.RData",56,42,34,FALSE,20,0.00468911188220951,0.0169491525423729
"Ukn Bullet J-5","Br1 Bullet 2-4",0.502951473597906,97,1.93971992558686,2.35170243237222,150,125,6,20,6,8.70832447989835,3,"data-20-25/unkn41.RData",10,2,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br10 Bullet 2-4",0.308220477944905,121,4.33865912676552,3.76000048017284,150,125,6,20,13,6.76603779685738,3,"data-20-25/unkn41.RData",22,56,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br2 Bullet 1-1",0.184269732999822,68,3.36173071740525,2.74794347215842,150,125,2,22,16,1.95683971081535,2,"data-20-25/unkn41.RData",25,7,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br7 Bullet 2-5",0.628635588690076,204,3.42607839770406,3.96706235852463,125,125,18,10,3,24.8855426818515,8,"data-20-25/unkn41.RData",95,34,34,TRUE,20,1,0.941176470588235
"Ukn Bullet J-5","Br10 Bullet 2-3",0.281344659915321,22,2.29946902162977,2.29595444843149,125,125,5,21,7,6.14588096042735,3,"data-20-25/unkn41.RData",21,55,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br7 Bullet 1-1",0.338896623195236,143,2.95281423813136,3.19316528850801,125,125,7,20,11,11.0985028098609,3,"data-20-25/unkn41.RData",85,31,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br10 Bullet 2-5",0.18668091050604,142,3.63264708803688,2.88937006475235,250,125,7,19,10,8.90790710727645,3,"data-20-25/unkn41.RData",23,57,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br8 Bullet 2-3",0.204026501188669,153,5.53666251871688,3.76286649448742,250,125,3,15,6,4.92476323744551,1,"data-20-25/unkn41.RData",105,45,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br5 Bullet 2-2",0.387603520928036,161,2.6030560565458,2.84148460366558,125,125,3,20,10,6.02058660069322,1,"data-20-25/unkn41.RData",68,24,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br1 Bullet 2-1",0.266204168245404,177,3.24208521405998,2.89806125402729,100,125,5,20,11,8.02196850244978,2,"data-20-25/unkn41.RData",7,5,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br4 Bullet 2-6",0.371722823687439,281,2.16878833677594,2.5340956835203,200,125,7,23,7,6.8784917876356,3,"data-20-25/unkn41.RData",60,40,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br8 Bullet 1-4",0.389034631340326,140,2.75255815495339,3.09772941445839,175,125,5,18,9,5.93231934381998,3,"data-20-25/unkn41.RData",100,46,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br9 Bullet 2-4",0.351040775543271,211,3.99624287792356,3.4843401673816,550,125,1,28,15,0.168639919162885,1,"data-20-25/unkn41.RData",118,51,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br3 Bullet 2-6",0.202413374434958,1,4.83575117132951,3.46553344911423,125,125,2,23,10,2.75311850475691,1,"data-20-25/unkn41.RData",48,16,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br3 Bullet 2-5",0.356697444992187,201,5.09521405261668,3.82816053591873,175,125,0,23,23,0,0,"data-20-25/unkn41.RData",47,15,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br5 Bullet 2-3",0.432289023881962,249,1.98494868982797,2.45215704048187,150,125,4,26,15,1.83075540582645,3,"data-20-25/unkn41.RData",69,19,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br10 Bullet 1-4",0.118175332596332,285,7.43080770652708,3.78511769729342,175,125,2,30,19,4.57837159557419,1,"data-20-25/unkn41.RData",16,58,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br7 Bullet 1-6",0.276572681178678,215,2.20636641029431,2.19966620246732,100,125,9,21,9,8.42001327093511,3,"data-20-25/unkn41.RData",90,36,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br8 Bullet 2-5",0.298807148842523,209,4.96930494034177,3.72435255458852,125,125,2,27,22,2.45553685369261,2,"data-20-25/unkn41.RData",107,47,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br1 Bullet 1-6",0.361465334099078,39,3.43745714224654,3.67636315754368,100,125,2,31,19,3.79336235167736,1,"data-20-25/unkn41.RData",6,6,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br1 Bullet 1-4",0.304379973746855,341,2.4672527492083,2.56112299162183,125,125,5,27,7,7.82981418938378,1,"data-20-25/unkn41.RData",4,4,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br1 Bullet 2-2",0.399223414077637,286,3.40030863276632,3.3997888836469,175,125,6,30,12,11.825362929753,3,"data-20-25/unkn41.RData",8,6,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br5 Bullet 1-2",0.34827620365318,182,2.85219846125811,2.93983867866024,150,125,11,21,6,11.7078671313774,6,"data-20-25/unkn41.RData",62,20,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br2 Bullet 2-1",0.206902386082537,169,3.52952007242845,2.93792354729174,175,125,9,22,12,12.9747316662499,4,"data-20-25/unkn41.RData",31,12,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br7 Bullet 2-1",0.203442281396686,211,2.4415187137644,2.27127335302397,150,125,4,26,10,4.69101213693812,2,"data-20-25/unkn41.RData",91,36,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br4 Bullet 2-5",0.425713320015304,1,2.25688101162443,2.6054678437753,125,125,8,24,13,8.64053870238112,3,"data-20-25/unkn41.RData",59,39,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br5 Bullet 1-5",0.46147568890545,245,1.88908470754313,2.0868125539551,175,125,8,24,11,7.19613197757509,3,"data-20-25/unkn41.RData",65,23,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br8 Bullet 1-5",0.230048096356058,254,2.67883952944735,2.65037809490232,100,125,3,26,11,4.33201174197662,1,"data-20-25/unkn41.RData",101,47,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br6 Bullet 2-3",0.331703206686577,206,4.34793528572271,3.58785005032517,200,125,6,22,12,11.7944175197986,3,"data-20-25/unkn41.RData",81,30,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br7 Bullet 2-4",0.165151587837561,262,3.17126289077142,2.8669536843243,100,125,3,29,14,2.97707634997887,1,"data-20-25/unkn41.RData",94,33,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br3 Bullet 2-4",0.429312914542141,249,3.06381669528677,3.27877931624998,125,125,7,20,9,11.0399176427721,3,"data-20-25/unkn41.RData",46,14,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br3 Bullet 2-2",0.156603922813878,301,2.62555377130693,2.36704487141599,175,125,7,31,12,8.29621452616569,3,"data-20-25/unkn41.RData",44,18,34,FALSE,20,0.00468911188220951,0
"Ukn Bullet J-5","Br6 Bullet 1-6",0.241474160367949,161,3.49551804554567,2.89185629672868,125,125,3,25,13,8.1641977357189,2,"data-20-25/unkn41.RData",78,30,34,FALSE,20,0.00468911188220951,0
